Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Faah	ENSMUST00000049095.5	"fatty acid amide hydrolase "	mmu-miR-370-3p	-0.13
Fmn2	ENSMUST00000030039.7	"formin 2 "	mmu-miR-370-3p	-0.13
AV320801	ENSMUST00000068340.2	"expressed sequence AV320801 "	mmu-miR-370-3p	-0.13
Lrrc51	ENSMUST00000163903.2	"leucine rich repeat containing 51 "	mmu-miR-370-3p	-0.13
Gm15023	ENSMUST00000113183.1	"predicted gene 15023 "	mmu-miR-370-3p	-0.13
Aldh1a2	ENSMUST00000034723.5	"aldehyde dehydrogenase family 1, subfamily A2 "	mmu-miR-370-3p	-0.13
Sez6	ENSMUST00000093995.4	"seizure related gene 6 "	mmu-miR-370-3p	-0.13
Als2cl	ENSMUST00000130386.2	"ALS2 C-terminal like "	mmu-miR-370-3p	-0.13
Birc5	ENSMUST00000093906.4	"baculoviral IAP repeat-containing 5 "	mmu-miR-370-3p	-0.13
Tomm34	ENSMUST00000109384.4	"translocase of outer mitochondrial membrane 34 "	mmu-miR-370-3p	-0.13
Mtor	ENSMUST00000103221.4	"mechanistic target of rapamycin (serine/threonine kinase) "	mmu-miR-370-3p	-0.13
Rft1	ENSMUST00000064230.8	"RFT1 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.13
2310022B05Rik	ENSMUST00000034464.6	"RIKEN cDNA 2310022B05 gene "	mmu-miR-370-3p	-0.13
Cog4	ENSMUST00000034203.11	"component of oligomeric golgi complex 4 "	mmu-miR-370-3p	-0.13
Gnrhr	ENSMUST00000113372.1	"gonadotropin releasing hormone receptor "	mmu-miR-370-3p	-0.13
Tmem132b	ENSMUST00000031446.6	"transmembrane protein 132B "	mmu-miR-370-3p	-0.13
Poldip3	ENSMUST00000100375.5	"polymerase (DNA-directed), delta interacting protein 3 "	mmu-miR-370-3p	-0.13
Prkab1	ENSMUST00000031486.8	"protein kinase, AMP-activated, beta 1 non-catalytic subunit "	mmu-miR-370-3p	-0.13
Nkain3	ENSMUST00000119374.2	"Na+/K+ transporting ATPase interacting 3 "	mmu-miR-370-3p	-0.13
Homer1	ENSMUST00000079086.6	"homer homolog 1 (Drosophila) "	mmu-miR-370-3p	-0.13
Rad50	ENSMUST00000020649.8	"RAD50 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.13
Gpr61	ENSMUST00000062028.2	"G protein-coupled receptor 61 "	mmu-miR-370-3p	-0.13
Map3k7cl	ENSMUST00000026700.7	"Map3k7 C-terminal like "	mmu-miR-370-3p	-0.13
Slc25a14	ENSMUST00000033431.8	"solute carrier family 25 (mitochondrial carrier, brain), member 14 "	mmu-miR-370-3p	-0.13
Ahrr	ENSMUST00000022059.8	"aryl-hydrocarbon receptor repressor "	mmu-miR-370-3p	-0.13
Atf3	ENSMUST00000027941.8	"activating transcription factor 3 "	mmu-miR-370-3p	-0.13
Vstm2b	ENSMUST00000044705.10	"V-set and transmembrane domain containing 2B "	mmu-miR-370-3p	-0.13
Dlgap1	ENSMUST00000133983.2	"discs, large (Drosophila) homolog-associated protein 1 "	mmu-miR-370-3p	-0.13
Fkrp	ENSMUST00000061390.7	"fukutin related protein "	mmu-miR-370-3p	-0.13
Gapt	ENSMUST00000058806.5	"Grb2-binding adaptor, transmembrane "	mmu-miR-370-3p	-0.13
Hbegf	ENSMUST00000025363.5	"heparin-binding EGF-like growth factor "	mmu-miR-370-3p	-0.13
Lats2	ENSMUST00000022531.8	"large tumor suppressor 2 "	mmu-miR-370-3p	-0.13
Apoa5	ENSMUST00000121598.2	"apolipoprotein A-V "	mmu-miR-370-3p	-0.13
Cks1brt	ENSMUST00000076896.5	"CDC28 protein kinase 1b, retrogene "	mmu-miR-370-3p	-0.13
Rgs19	ENSMUST00000108769.2	"regulator of G-protein signaling 19 "	mmu-miR-370-3p	-0.13
Cdh1	ENSMUST00000000312.6	"cadherin 1 "	mmu-miR-370-3p	-0.13
Samd4	ENSMUST00000100672.4	"sterile alpha motif domain containing 4 "	mmu-miR-370-3p	-0.13
Atp2b3	ENSMUST00000088429.2	"ATPase, Ca++ transporting, plasma membrane 3 "	mmu-miR-370-3p	-0.13
Trmt6	ENSMUST00000039554.6	"tRNA methyltransferase 6 "	mmu-miR-370-3p	-0.13
Plaur	ENSMUST00000002284.9	"plasminogen activator, urokinase receptor "	mmu-miR-370-3p	-0.13
Tmem70	ENSMUST00000065373.5	"transmembrane protein 70 "	mmu-miR-370-3p	-0.13
Cbs	ENSMUST00000067801.7	"cystathionine beta-synthase "	mmu-miR-370-3p	-0.13
Il25	ENSMUST00000037863.5	"interleukin 25 "	mmu-miR-370-3p	-0.13
Sumf1	ENSMUST00000032191.10	"sulfatase modifying factor 1 "	mmu-miR-370-3p	-0.13
Prrc2c	ENSMUST00000182149.2	"proline-rich coiled-coil 2C "	mmu-miR-370-3p	-0.13
Sh3glb1	ENSMUST00000163279.1	"SH3-domain GRB2-like B1 (endophilin) "	mmu-miR-370-3p	-0.13
Rnf141	ENSMUST00000177236.2	"ring finger protein 141 "	mmu-miR-370-3p	-0.13
Rgs17	ENSMUST00000131996.2	"regulator of G-protein signaling 17 "	mmu-miR-370-3p	-0.13
2210018M11Rik	ENSMUST00000038359.4	"RIKEN cDNA 2210018M11 gene "	mmu-miR-370-3p	-0.13
Sox11	ENSMUST00000079063.6	"SRY (sex determining region Y)-box 11 "	mmu-miR-370-3p	-0.13
Oas1a	ENSMUST00000080322.7	"2'-5' oligoadenylate synthetase 1A "	mmu-miR-370-3p	-0.13
Rpl11	ENSMUST00000102536.5	"ribosomal protein L11 "	mmu-miR-370-3p	-0.13
Rasgrf2	ENSMUST00000099326.4	"RAS protein-specific guanine nucleotide-releasing factor 2 "	mmu-miR-370-3p	-0.13
6430548M08Rik	ENSMUST00000034281.7	"RIKEN cDNA 6430548M08 gene "	mmu-miR-370-3p	-0.13
Marcks	ENSMUST00000092584.5	"myristoylated alanine rich protein kinase C substrate "	mmu-miR-370-3p	-0.13
Gpr6	ENSMUST00000061796.6	"G protein-coupled receptor 6 "	mmu-miR-370-3p	-0.13
Pla2g12a	ENSMUST00000029629.9	"phospholipase A2, group XIIA "	mmu-miR-370-3p	-0.13
Pcnx	ENSMUST00000021567.5	"pecanex homolog (Drosophila) "	mmu-miR-370-3p	-0.13
Kcnd3	ENSMUST00000098761.4	"potassium voltage-gated channel, Shal-related family, member 3 "	mmu-miR-370-3p	-0.13
Tnip2	ENSMUST00000030991.8	"TNFAIP3 interacting protein 2 "	mmu-miR-370-3p	-0.13
Arhgef26	ENSMUST00000079300.7	"Rho guanine nucleotide exchange factor (GEF) 26 "	mmu-miR-370-3p	-0.13
Pik3r2	ENSMUST00000034296.9	"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 2 (p85 beta) "	mmu-miR-370-3p	-0.13
Prkrip1	ENSMUST00000151786.2	"Prkr interacting protein 1 (IL11 inducible) "	mmu-miR-370-3p	-0.13
Pmm2	ENSMUST00000023396.9	"phosphomannomutase 2 "	mmu-miR-370-3p	-0.13
Vash2	ENSMUST00000047409.7	"vasohibin 2 "	mmu-miR-370-3p	-0.13
Atp8b3	ENSMUST00000020383.4	"ATPase, class I, type 8B, member 3 "	mmu-miR-370-3p	-0.13
Hes2	ENSMUST00000030782.1	"hairy and enhancer of split 2 (Drosophila) "	mmu-miR-370-3p	-0.13
Ntm	ENSMUST00000075069.5	"neurotrimin "	mmu-miR-370-3p	-0.13
Adam15	ENSMUST00000107448.3	"a disintegrin and metallopeptidase domain 15 (metargidin) "	mmu-miR-370-3p	-0.13
Abt1	ENSMUST00000041782.2	"activator of basal transcription 1 "	mmu-miR-370-3p	-0.13
Trabd2b	ENSMUST00000094894.3	"TraB domain containing 2B "	mmu-miR-370-3p	-0.13
Herpud1	ENSMUST00000161576.2	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 "	mmu-miR-370-3p	-0.13
Klf12	ENSMUST00000097079.4	"Kruppel-like factor 12 "	mmu-miR-370-3p	-0.13
Slc16a7	ENSMUST00000063318.3	"solute carrier family 16 (monocarboxylic acid transporters), member 7 "	mmu-miR-370-3p	-0.13
Rnf114	ENSMUST00000078050.6	"ring finger protein 114 "	mmu-miR-370-3p	-0.13
Sdc4	ENSMUST00000017153.3	"syndecan 4 "	mmu-miR-370-3p	-0.13
Brap	ENSMUST00000031414.9	"BRCA1 associated protein "	mmu-miR-370-3p	-0.13
Acox1	ENSMUST00000066587.6	"acyl-Coenzyme A oxidase 1, palmitoyl "	mmu-miR-370-3p	-0.13
Clec2i	ENSMUST00000159866.2	"C-type lectin domain family 2, member i "	mmu-miR-370-3p	-0.13
Dcaf17	ENSMUST00000154704.2	"DDB1 and CUL4 associated factor 17 "	mmu-miR-370-3p	-0.13
Syndig1l	ENSMUST00000095550.2	"synapse differentiation inducing 1 like "	mmu-miR-370-3p	-0.13
B3galnt2	ENSMUST00000099747.3	"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2 "	mmu-miR-370-3p	-0.13
Rdh8	ENSMUST00000066387.4	"retinol dehydrogenase 8 "	mmu-miR-370-3p	-0.13
Lzts1	ENSMUST00000185176.2	"leucine zipper, putative tumor suppressor 1 "	mmu-miR-370-3p	-0.13
Ubn1	ENSMUST00000052449.5	"ubinuclein 1 "	mmu-miR-370-3p	-0.13
Arhgap10	ENSMUST00000076316.4	"Rho GTPase activating protein 10 "	mmu-miR-370-3p	-0.13
Hhipl1	ENSMUST00000021685.6	"hedgehog interacting protein-like 1 "	mmu-miR-370-3p	-0.13
St8sia3	ENSMUST00000025477.8	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 "	mmu-miR-370-3p	-0.13
Btnl9	ENSMUST00000046522.7	"butyrophilin-like 9 "	mmu-miR-370-3p	-0.13
Fam189a1	ENSMUST00000119118.2	"family with sequence similarity 189, member A1 "	mmu-miR-370-3p	-0.13
Terf2	ENSMUST00000116425.2	"telomeric repeat binding factor 2 "	mmu-miR-370-3p	-0.13
Zcchc6	ENSMUST00000071703.4	"zinc finger, CCHC domain containing 6 "	mmu-miR-370-3p	-0.13
Gbp11	ENSMUST00000171587.1	"guanylate binding protein 11 "	mmu-miR-370-3p	-0.13
Cdc42bpg	ENSMUST00000025681.7	"CDC42 binding protein kinase gamma (DMPK-like) "	mmu-miR-370-3p	-0.12
Nrsn1	ENSMUST00000057866.7	"neurensin 1 "	mmu-miR-370-3p	-0.12
Spata2l	ENSMUST00000166768.1	"spermatogenesis associated 2-like "	mmu-miR-370-3p	-0.12
Cox10	ENSMUST00000049091.8	"cytochrome c oxidase assembly protein 10 "	mmu-miR-370-3p	-0.12
Prok1	ENSMUST00000049852.8	"prokineticin 1 "	mmu-miR-370-3p	-0.12
Tdg	ENSMUST00000151390.2	"thymine DNA glycosylase "	mmu-miR-370-3p	-0.12
Sstr4	ENSMUST00000109962.3	"somatostatin receptor 4 "	mmu-miR-370-3p	-0.12
Gck	ENSMUST00000109823.3	"glucokinase "	mmu-miR-370-3p	-0.12
Ldlrad2	ENSMUST00000178923.1	"low density lipoprotein receptor A domain containing 2 "	mmu-miR-370-3p	-0.12
Hoxc13	ENSMUST00000001700.6	"homeobox C13 "	mmu-miR-370-3p	-0.12
Clip4	ENSMUST00000024854.7	"CAP-GLY domain containing linker protein family, member 4 "	mmu-miR-370-3p	-0.12
Cnot8	ENSMUST00000108843.2	"CCR4-NOT transcription complex, subunit 8 "	mmu-miR-370-3p	-0.12
Mr1	ENSMUST00000027744.9	"major histocompatibility complex, class I-related "	mmu-miR-370-3p	-0.12
Eif4e	ENSMUST00000029803.7	"eukaryotic translation initiation factor 4E "	mmu-miR-370-3p	-0.12
Sgta	ENSMUST00000005067.5	"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha "	mmu-miR-370-3p	-0.12
Hcar1	ENSMUST00000164267.1	"hydrocarboxylic acid receptor 1 "	mmu-miR-370-3p	-0.12
Pyurf	ENSMUST00000053386.5	"Pigy upstream reading frame "	mmu-miR-370-3p	-0.12
Loxl1	ENSMUST00000061799.8	"lysyl oxidase-like 1 "	mmu-miR-370-3p	-0.12
Dusp8	ENSMUST00000039926.4	"dual specificity phosphatase 8 "	mmu-miR-370-3p	-0.12
Gm10354	ENSMUST00000096953.4	"predicted gene 10354 "	mmu-miR-370-3p	-0.12
Rfc5	ENSMUST00000086461.7	"replication factor C (activator 1) 5 "	mmu-miR-370-3p	-0.12
Cpne5	ENSMUST00000024805.8	"copine V "	mmu-miR-370-3p	-0.12
Sigirr	ENSMUST00000097958.2	"single immunoglobulin and toll-interleukin 1 receptor (TIR) domain "	mmu-miR-370-3p	-0.12
Grsf1	ENSMUST00000078945.6	"G-rich RNA sequence binding factor 1 "	mmu-miR-370-3p	-0.12
Bst1	ENSMUST00000101237.5	"bone marrow stromal cell antigen 1 "	mmu-miR-370-3p	-0.12
Prpf39	ENSMUST00000120580.2	"PRP39 pre-mRNA processing factor 39 homolog (yeast) "	mmu-miR-370-3p	-0.12
Trak2	ENSMUST00000174120.1	"trafficking protein, kinesin binding 2 "	mmu-miR-370-3p	-0.12
Nfat5	ENSMUST00000169453.2	"nuclear factor of activated T cells 5 "	mmu-miR-370-3p	-0.12
Pacs2	ENSMUST00000084891.4	"phosphofurin acidic cluster sorting protein 2 "	mmu-miR-370-3p	-0.12
Cspg5	ENSMUST00000035058.5	"chondroitin sulfate proteoglycan 5 "	mmu-miR-370-3p	-0.12
Nlrp12	ENSMUST00000108653.2	"NLR family, pyrin domain containing 12 "	mmu-miR-370-3p	-0.12
Edc4	ENSMUST00000040254.10	"enhancer of mRNA decapping 4 "	mmu-miR-370-3p	-0.12
Gm9887	ENSMUST00000053451.1	"predicted gene 9887 "	mmu-miR-370-3p	-0.12
Stat3	ENSMUST00000103114.2	"signal transducer and activator of transcription 3 "	mmu-miR-370-3p	-0.12
Ncald	ENSMUST00000090150.5	"neurocalcin delta "	mmu-miR-370-3p	-0.12
Ahcy	ENSMUST00000054607.10	"S-adenosylhomocysteine hydrolase "	mmu-miR-370-3p	-0.12
Cyp1a1	ENSMUST00000034865.4	"cytochrome P450, family 1, subfamily a, polypeptide 1 "	mmu-miR-370-3p	-0.12
Ppp1r16b	ENSMUST00000052927.5	"protein phosphatase 1, regulatory (inhibitor) subunit 16B "	mmu-miR-370-3p	-0.12
Angel2	ENSMUST00000027947.7	"angel homolog 2 (Drosophila) "	mmu-miR-370-3p	-0.12
Tmem47	ENSMUST00000026760.2	"transmembrane protein 47 "	mmu-miR-370-3p	-0.12
Nt5e	ENSMUST00000034992.7	"5' nucleotidase, ecto "	mmu-miR-370-3p	-0.12
Scd4	ENSMUST00000058856.8	"stearoyl-coenzyme A desaturase 4 "	mmu-miR-370-3p	-0.12
Vdr	ENSMUST00000023119.9	"vitamin D receptor "	mmu-miR-370-3p	-0.12
Zfp319	ENSMUST00000098479.2	"zinc finger protein 319 "	mmu-miR-370-3p	-0.12
Slx1b	ENSMUST00000144897.1	"SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae) "	mmu-miR-370-3p	-0.12
Zfp60	ENSMUST00000108336.2	"zinc finger protein 60 "	mmu-miR-370-3p	-0.12
Lepre1	ENSMUST00000030393.7	"leprecan 1 "	mmu-miR-370-3p	-0.12
Dnajb13	ENSMUST00000054923.7	"DnaJ (Hsp40) related, subfamily B, member 13 "	mmu-miR-370-3p	-0.12
Gne	ENSMUST00000030201.8	"glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase "	mmu-miR-370-3p	-0.12
Banf1	ENSMUST00000025762.9	"barrier to autointegration factor 1 "	mmu-miR-370-3p	-0.12
Dnali1	ENSMUST00000036383.3	"dynein, axonemal, light intermediate polypeptide 1 "	mmu-miR-370-3p	-0.12
Nabp1	ENSMUST00000027279.6	"nucleic acid binding protein 1 "	mmu-miR-370-3p	-0.12
Imp3	ENSMUST00000034827.9	"IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast) "	mmu-miR-370-3p	-0.12
Hoxb3	ENSMUST00000093944.4	"homeobox B3 "	mmu-miR-370-3p	-0.12
F2rl3	ENSMUST00000058099.8	"coagulation factor II (thrombin) receptor-like 3 "	mmu-miR-370-3p	-0.12
Tmub2	ENSMUST00000036376.7	"transmembrane and ubiquitin-like domain containing 2 "	mmu-miR-370-3p	-0.12
Triqk	ENSMUST00000183345.1	"triple QxxK/R motif containing "	mmu-miR-370-3p	-0.12
Rexo4	ENSMUST00000064244.5	"REX4, RNA exonuclease 4 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.12
Mtif3	ENSMUST00000066675.4	"mitochondrial translational initiation factor 3 "	mmu-miR-370-3p	-0.12
9330182O14Rik	ENSMUST00000179120.1	"RIKEN cDNA 9330182O14 gene "	mmu-miR-370-3p	-0.12
Cdca5	ENSMUST00000025704.2	"cell division cycle associated 5 "	mmu-miR-370-3p	-0.12
2410004P03Rik	ENSMUST00000095823.3	"RIKEN cDNA 2410004P03 gene "	mmu-miR-370-3p	-0.12
Fosl1	ENSMUST00000025850.5	"fos-like antigen 1 "	mmu-miR-370-3p	-0.12
Rnf169	ENSMUST00000080817.4	"ring finger protein 169 "	mmu-miR-370-3p	-0.12
Bdkrb2	ENSMUST00000001652.5	"bradykinin receptor, beta 2 "	mmu-miR-370-3p	-0.12
Gm10032	ENSMUST00000071522.2	"predicted gene 10032 "	mmu-miR-370-3p	-0.12
Styk1	ENSMUST00000049150.2	"serine/threonine/tyrosine kinase 1 "	mmu-miR-370-3p	-0.12
Ptprn	ENSMUST00000027404.6	"protein tyrosine phosphatase, receptor type, N "	mmu-miR-370-3p	-0.12
Ddx39	ENSMUST00000172396.2	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 39 "	mmu-miR-370-3p	-0.12
Rnf24	ENSMUST00000059372.5	"ring finger protein 24 "	mmu-miR-370-3p	-0.12
Ppme1	ENSMUST00000032963.8	"protein phosphatase methylesterase 1 "	mmu-miR-370-3p	-0.12
Klhl3	ENSMUST00000160860.2	"kelch-like 3 "	mmu-miR-370-3p	-0.12
Tmed3	ENSMUST00000058488.7	"transmembrane emp24 domain containing 3 "	mmu-miR-370-3p	-0.12
Tmem151b	ENSMUST00000180252.1	"transmembrane protein 151B "	mmu-miR-370-3p	-0.12
Vstm2l	ENSMUST00000109523.1	"V-set and transmembrane domain containing 2-like "	mmu-miR-370-3p	-0.12
Ctdsp2	ENSMUST00000105256.3	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 "	mmu-miR-370-3p	-0.12
Baiap2l1	ENSMUST00000055190.7	"BAI1-associated protein 2-like 1 "	mmu-miR-370-3p	-0.12
Gm7276	ENSMUST00000097520.2	"predicted gene 7276 "	mmu-miR-370-3p	-0.12
4933427D06Rik	ENSMUST00000168837.3	"RIKEN cDNA 4933427D06 gene "	mmu-miR-370-3p	-0.12
Clec2g	ENSMUST00000142388.2	"C-type lectin domain family 2, member g "	mmu-miR-370-3p	-0.12
Slc4a8	ENSMUST00000023776.7	"solute carrier family 4 (anion exchanger), member 8 "	mmu-miR-370-3p	-0.12
Spsb1	ENSMUST00000038562.3	"splA/ryanodine receptor domain and SOCS box containing 1 "	mmu-miR-370-3p	-0.12
Cdk12	ENSMUST00000107539.2	"cyclin-dependent kinase 12 "	mmu-miR-370-3p	-0.12
Eya1	ENSMUST00000027066.7	"eyes absent 1 homolog (Drosophila) "	mmu-miR-370-3p	-0.12
Foxc1	ENSMUST00000062292.3	"forkhead box C1 "	mmu-miR-370-3p	-0.12
Ntng1	ENSMUST00000156177.3	"netrin G1 "	mmu-miR-370-3p	-0.12
Ears2	ENSMUST00000033159.3	"glutamyl-tRNA synthetase 2 (mitochondrial)(putative) "	mmu-miR-370-3p	-0.12
Ube2g2	ENSMUST00000174510.2	"ubiquitin-conjugating enzyme E2G 2 "	mmu-miR-370-3p	-0.12
Hira	ENSMUST00000004222.8	"histone cell cycle regulation defective homolog A (S. cerevisiae) "	mmu-miR-370-3p	-0.12
Ces2e	ENSMUST00000034355.5	"carboxylesterase 2E "	mmu-miR-370-3p	-0.12
Clvs1	ENSMUST00000038841.8	"clavesin 1 "	mmu-miR-370-3p	-0.12
Cmtm6	ENSMUST00000035007.8	"CKLF-like MARVEL transmembrane domain containing 6 "	mmu-miR-370-3p	-0.12
Grip1	ENSMUST00000041962.9	"glutamate receptor interacting protein 1 "	mmu-miR-370-3p	-0.12
Trib2	ENSMUST00000020922.7	"tribbles homolog 2 (Drosophila) "	mmu-miR-370-3p	-0.12
Add3	ENSMUST00000111741.3	"adducin 3 (gamma) "	mmu-miR-370-3p	-0.12
Etnk1	ENSMUST00000032413.4	"ethanolamine kinase 1 "	mmu-miR-370-3p	-0.12
Arcn1	ENSMUST00000034607.9	"archain 1 "	mmu-miR-370-3p	-0.12
Atxn7	ENSMUST00000022257.2	"ataxin 7 "	mmu-miR-370-3p	-0.12
St8sia6	ENSMUST00000003509.8	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 "	mmu-miR-370-3p	-0.12
AI846148	ENSMUST00000025924.2	"expressed sequence AI846148 "	mmu-miR-370-3p	-0.12
Lims2	ENSMUST00000025254.7	"LIM and senescent cell antigen like domains 2 "	mmu-miR-370-3p	-0.12
Wnt6	ENSMUST00000006716.7	"wingless-related MMTV integration site 6 "	mmu-miR-370-3p	-0.12
Pom121l2	ENSMUST00000017126.5	"POM121 membrane glycoprotein-like 2 (rat) "	mmu-miR-370-3p	-0.12
Osbpl5	ENSMUST00000119499.2	"oxysterol binding protein-like 5 "	mmu-miR-370-3p	-0.12
Gabpb2	ENSMUST00000107209.2	"GA repeat binding protein, beta 2 "	mmu-miR-370-3p	-0.12
Adck3	ENSMUST00000027766.7	"aarF domain containing kinase 3 "	mmu-miR-370-3p	-0.12
Lmbr1	ENSMUST00000055195.5	"limb region 1 "	mmu-miR-370-3p	-0.12
1700029H14Rik	ENSMUST00000187391.1	"RIKEN cDNA 1700029H14 gene "	mmu-miR-370-3p	-0.12
Aim2	ENSMUST00000147604.2	"absent in melanoma 2 "	mmu-miR-370-3p	-0.12
Gm10083	ENSMUST00000074466.5	"predicted gene 10083 "	mmu-miR-370-3p	-0.12
Slc48a1	ENSMUST00000117892.1	"solute carrier family 48 (heme transporter), member 1 "	mmu-miR-370-3p	-0.12
Aqp11	ENSMUST00000084986.6	"aquaporin 11 "	mmu-miR-370-3p	-0.12
Mthfr	ENSMUST00000069604.9	"5,10-methylenetetrahydrofolate reductase "	mmu-miR-370-3p	-0.12
Snx31	ENSMUST00000013755.6	"sorting nexin 31 "	mmu-miR-370-3p	-0.12
Mtfmt	ENSMUST00000074792.6	"mitochondrial methionyl-tRNA formyltransferase "	mmu-miR-370-3p	-0.12
Gpr75	ENSMUST00000109430.1	"G protein-coupled receptor 75 "	mmu-miR-370-3p	-0.12
Rcor3	ENSMUST00000110849.4	"REST corepressor 3 "	mmu-miR-370-3p	-0.12
Dpm2	ENSMUST00000140592.2	"dolichol-phosphate (beta-D) mannosyltransferase 2 "	mmu-miR-370-3p	-0.12
Ccdc82	ENSMUST00000110583.3	"coiled-coil domain containing 82 "	mmu-miR-370-3p	-0.12
Fam19a3	ENSMUST00000139783.1	"family with sequence similarity 19, member A3 "	mmu-miR-370-3p	-0.12
Gfod1	ENSMUST00000055341.5	"glucose-fructose oxidoreductase domain containing 1 "	mmu-miR-370-3p	-0.12
Rab3a	ENSMUST00000110093.3	"RAB3A, member RAS oncogene family "	mmu-miR-370-3p	-0.12
Tet3	ENSMUST00000089622.5	"tet methylcytosine dioxygenase 3 "	mmu-miR-370-3p	-0.12
Tbl1xr1	ENSMUST00000063988.8	"transducin (beta)-like 1X-linked receptor 1 "	mmu-miR-370-3p	-0.12
Ddx3x	ENSMUST00000000804.6	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked "	mmu-miR-370-3p	-0.12
Ajuba	ENSMUST00000054487.8	"ajuba LIM protein "	mmu-miR-370-3p	-0.12
Nkain1	ENSMUST00000105993.3	"Na+/K+ transporting ATPase interacting 1 "	mmu-miR-370-3p	-0.12
Cirbp	ENSMUST00000105365.3	"cold inducible RNA binding protein "	mmu-miR-370-3p	-0.12
4930415F15Rik	ENSMUST00000109678.1	"RIKEN cDNA 4930415F15 gene "	mmu-miR-370-3p	-0.12
Serpinf2	ENSMUST00000108437.2	"serine (or cysteine) peptidase inhibitor, clade F, member 2 "	mmu-miR-370-3p	-0.12
Thap3	ENSMUST00000036680.2	"THAP domain containing, apoptosis associated protein 3 "	mmu-miR-370-3p	-0.12
Irak3	ENSMUST00000020448.5	"interleukin-1 receptor-associated kinase 3 "	mmu-miR-370-3p	-0.12
Ms4a8a	ENSMUST00000025636.7	"membrane-spanning 4-domains, subfamily A, member 8A "	mmu-miR-370-3p	-0.12
Ddhd2	ENSMUST00000033975.6	"DDHD domain containing 2 "	mmu-miR-370-3p	-0.12
Mmp14	ENSMUST00000089688.4	"matrix metallopeptidase 14 (membrane-inserted) "	mmu-miR-370-3p	-0.12
Sgms1	ENSMUST00000099514.4	"sphingomyelin synthase 1 "	mmu-miR-370-3p	-0.12
Ermn	ENSMUST00000090940.5	"ermin, ERM-like protein "	mmu-miR-370-3p	-0.12
1700012B07Rik	ENSMUST00000106674.2	"RIKEN cDNA 1700012B07 gene "	mmu-miR-370-3p	-0.12
Plcl2	ENSMUST00000043938.6	"phospholipase C-like 2 "	mmu-miR-370-3p	-0.12
Xpo6	ENSMUST00000168189.2	"exportin 6 "	mmu-miR-370-3p	-0.12
Klhl8	ENSMUST00000112811.2	"kelch-like 8 "	mmu-miR-370-3p	-0.12
Gm5415	ENSMUST00000171322.2	"predicted gene 5415 "	mmu-miR-370-3p	-0.12
Wdr41	ENSMUST00000056512.8	"WD repeat domain 41 "	mmu-miR-370-3p	-0.11
Lrp10	ENSMUST00000022782.8	"low-density lipoprotein receptor-related protein 10 "	mmu-miR-370-3p	-0.11
Sec31b	ENSMUST00000063632.8	"Sec31 homolog B (S. cerevisiae) "	mmu-miR-370-3p	-0.11
Sept7	ENSMUST00000115272.3	"septin 7 "	mmu-miR-370-3p	-0.11
Uba3	ENSMUST00000164744.2	"ubiquitin-like modifier activating enzyme 3 "	mmu-miR-370-3p	-0.11
Bloc1s6	ENSMUST00000005954.8	"biogenesis of lysosomal organelles complex-1, subunit 6, pallidin "	mmu-miR-370-3p	-0.11
Tctn1	ENSMUST00000111738.3	"tectonic family member 1 "	mmu-miR-370-3p	-0.11
Psg16	ENSMUST00000071399.7	"pregnancy specific glycoprotein 16 "	mmu-miR-370-3p	-0.11
Nxph3	ENSMUST00000058866.7	"neurexophilin 3 "	mmu-miR-370-3p	-0.11
Ackr2	ENSMUST00000050327.3	"atypical chemokine receptor 2 "	mmu-miR-370-3p	-0.11
Cyth4	ENSMUST00000043069.5	"cytohesin 4 "	mmu-miR-370-3p	-0.11
Frk	ENSMUST00000019913.8	"fyn-related kinase "	mmu-miR-370-3p	-0.11
Itga9	ENSMUST00000044165.8	"integrin alpha 9 "	mmu-miR-370-3p	-0.11
Cyp4f17	ENSMUST00000165999.1	"cytochrome P450, family 4, subfamily f, polypeptide 17 "	mmu-miR-370-3p	-0.11
Camk1g	ENSMUST00000016323.5	"calcium/calmodulin-dependent protein kinase I gamma "	mmu-miR-370-3p	-0.11
Jazf1	ENSMUST00000074541.5	"JAZF zinc finger 1 "	mmu-miR-370-3p	-0.11
Rspry1	ENSMUST00000060389.8	"ring finger and SPRY domain containing 1 "	mmu-miR-370-3p	-0.11
Ankrd45	ENSMUST00000111608.2	"ankyrin repeat domain 45 "	mmu-miR-370-3p	-0.11
