Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Sec61g	ENSMUST00000109643.2	"SEC61, gamma subunit "	mmu-miR-147-5p	-0.11
Shprh	ENSMUST00000044053.7	"SNF2 histone linker PHD RING helicase "	mmu-miR-147-5p	-0.11
Gja1	ENSMUST00000068581.7	"gap junction protein, alpha 1 "	mmu-miR-147-5p	-0.11
Ppp1r12b	ENSMUST00000045665.7	"protein phosphatase 1, regulatory (inhibitor) subunit 12B "	mmu-miR-147-5p	-0.11
Ube3a	ENSMUST00000107537.1	"ubiquitin protein ligase E3A "	mmu-miR-147-5p	-0.11
Fam20b	ENSMUST00000122424.2	"family with sequence similarity 20, member B "	mmu-miR-147-5p	-0.11
Ap1s1	ENSMUST00000111080.2	"adaptor protein complex AP-1, sigma 1 "	mmu-miR-147-5p	-0.11
Nicn1	ENSMUST00000035227.6	"nicolin 1 "	mmu-miR-147-5p	-0.11
Man1a	ENSMUST00000003843.9	"mannosidase 1, alpha "	mmu-miR-147-5p	-0.11
Gcc2	ENSMUST00000057659.8	"GRIP and coiled-coil domain containing 2 "	mmu-miR-147-5p	-0.11
Rnf114	ENSMUST00000078050.6	"ring finger protein 114 "	mmu-miR-147-5p	-0.11
Raver2	ENSMUST00000038463.9	"ribonucleoprotein, PTB-binding 2 "	mmu-miR-147-5p	-0.11
Vsig10	ENSMUST00000111967.2	"V-set and immunoglobulin domain containing 10 "	mmu-miR-147-5p	-0.11
Pcdh19	ENSMUST00000167944.2	"protocadherin 19 "	mmu-miR-147-5p	-0.11
Gm53	ENSMUST00000129907.2	"predicted gene 53 "	mmu-miR-147-5p	-0.11
Tcerg1l	ENSMUST00000160436.1	"transcription elongation regulator 1-like "	mmu-miR-147-5p	-0.10
Slc17a7	ENSMUST00000085374.5	"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7 "	mmu-miR-147-5p	-0.10
Gm10874	ENSMUST00000100526.2	"predicted gene 10874 "	mmu-miR-147-5p	-0.10
Gpx2	ENSMUST00000082431.3	"glutathione peroxidase 2 "	mmu-miR-147-5p	-0.10
Ppm1d	ENSMUST00000020835.10	"protein phosphatase 1D magnesium-dependent, delta isoform "	mmu-miR-147-5p	-0.10
Arhgef6	ENSMUST00000033468.5	"Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 "	mmu-miR-147-5p	-0.10
Mtfr1l	ENSMUST00000102550.4	"mitochondrial fission regulator 1-like "	mmu-miR-147-5p	-0.10
Smim13	ENSMUST00000165561.2	"small integral membrane protein 13 "	mmu-miR-147-5p	-0.10
Szrd1	ENSMUST00000102487.3	"SUZ RNA binding domain containing 1 "	mmu-miR-147-5p	-0.10
Rnf185	ENSMUST00000077078.6	"ring finger protein 185 "	mmu-miR-147-5p	-0.10
Shisa6	ENSMUST00000066679.6	"shisa homolog 6 (Xenopus laevis) "	mmu-miR-147-5p	-0.10
Zfp947	ENSMUST00000080249.5	"zinc finger protein 947 "	mmu-miR-147-5p	-0.10
Slc35f5	ENSMUST00000027580.5	"solute carrier family 35, member F5 "	mmu-miR-147-5p	-0.10
Gm17067	ENSMUST00000166837.1	"predicted gene 17067 "	mmu-miR-147-5p	-0.10
Gmnc	ENSMUST00000089832.4	"geminin coiled-coil domain containing "	mmu-miR-147-5p	-0.10
BC003331	ENSMUST00000111913.3	"cDNA sequence BC003331 "	mmu-miR-147-5p	-0.10
Ceacam18	ENSMUST00000032663.8	"carcinoembryonic antigen-related cell adhesion molecule 18 "	mmu-miR-147-5p	-0.10
Sema3a	ENSMUST00000030714.7	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A "	mmu-miR-147-5p	-0.10
Cdk5r2	ENSMUST00000160379.3	"cyclin-dependent kinase 5, regulatory subunit 2 (p39) "	mmu-miR-147-5p	-0.10
Steap4	ENSMUST00000115421.1	"STEAP family member 4 "	mmu-miR-147-5p	-0.10
Pcdh1	ENSMUST00000160721.2	"protocadherin 1 "	mmu-miR-147-5p	-0.10
Tsr2	ENSMUST00000112683.3	"TSR2 20S rRNA accumulation "	mmu-miR-147-5p	-0.10
Slco2b1	ENSMUST00000032985.5	"solute carrier organic anion transporter family, member 2b1 "	mmu-miR-147-5p	-0.10
Mbtps2	ENSMUST00000058098.9	"membrane-bound transcription factor peptidase, site 2 "	mmu-miR-147-5p	-0.10
Dhx38	ENSMUST00000042601.7	"DEAH (Asp-Glu-Ala-His) box polypeptide 38 "	mmu-miR-147-5p	-0.10
Zfp661	ENSMUST00000110366.2	"zinc finger protein 661 "	mmu-miR-147-5p	-0.10
Ankdd1b	ENSMUST00000055607.6	"ankyrin repeat and death domain containing 1B "	mmu-miR-147-5p	-0.10
Ppm1k	ENSMUST00000042766.3	"protein phosphatase 1K (PP2C domain containing) "	mmu-miR-147-5p	-0.10
Timp3	ENSMUST00000020234.8	"tissue inhibitor of metalloproteinase 3 "	mmu-miR-147-5p	-0.10
Ptp4a2	ENSMUST00000165853.1	"protein tyrosine phosphatase 4a2 "	mmu-miR-147-5p	-0.10
Tfcp2l1	ENSMUST00000027629.9	"transcription factor CP2-like 1 "	mmu-miR-147-5p	-0.10
Ankk1	ENSMUST00000034792.5	"ankyrin repeat and kinase domain containing 1 "	mmu-miR-147-5p	-0.10
Odf2	ENSMUST00000046571.8	"outer dense fiber of sperm tails 2 "	mmu-miR-147-5p	-0.10
Dock3	ENSMUST00000044532.5	"dedicator of cyto-kinesis 3 "	mmu-miR-147-5p	-0.10
Clvs1	ENSMUST00000038841.8	"clavesin 1 "	mmu-miR-147-5p	-0.10
Acan	ENSMUST00000032835.5	"aggrecan "	mmu-miR-147-5p	-0.10
Csad	ENSMUST00000023805.1	"cysteine sulfinic acid decarboxylase "	mmu-miR-147-5p	-0.10
Sash3	ENSMUST00000033427.6	"SAM and SH3 domain containing 3 "	mmu-miR-147-5p	-0.10
Nphs1	ENSMUST00000006825.8	"nephrosis 1, nephrin "	mmu-miR-147-5p	-0.10
Mybl1	ENSMUST00000088658.5	"myeloblastosis oncogene-like 1 "	mmu-miR-147-5p	-0.10
Hectd3	ENSMUST00000050067.9	"HECT domain containing 3 "	mmu-miR-147-5p	-0.10
Nek11	ENSMUST00000038648.5	"NIMA (never in mitosis gene a)-related expressed kinase 11 "	mmu-miR-147-5p	-0.10
Gnat1	ENSMUST00000010205.7	"guanine nucleotide binding protein, alpha transducing 1 "	mmu-miR-147-5p	-0.10
Tnks2	ENSMUST00000025729.6	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 "	mmu-miR-147-5p	-0.10
Scp2	ENSMUST00000030340.9	"sterol carrier protein 2, liver "	mmu-miR-147-5p	-0.10
Pam	ENSMUST00000058762.9	"peptidylglycine alpha-amidating monooxygenase "	mmu-miR-147-5p	-0.10
Otub2	ENSMUST00000179684.1	"OTU domain, ubiquitin aldehyde binding 2 "	mmu-miR-147-5p	-0.10
Ly75	ENSMUST00000112533.2	"lymphocyte antigen 75 "	mmu-miR-147-5p	-0.10
Nkap	ENSMUST00000016553.4	"NFKB activating protein "	mmu-miR-147-5p	-0.10
Pcdhb14	ENSMUST00000052387.3	"protocadherin beta 14 "	mmu-miR-147-5p	-0.10
Ube2u	ENSMUST00000133493.3	"ubiquitin-conjugating enzyme E2U (putative) "	mmu-miR-147-5p	-0.10
Glp1r	ENSMUST00000114574.1	"glucagon-like peptide 1 receptor "	mmu-miR-147-5p	-0.10
Casd1	ENSMUST00000015333.6	"CAS1 domain containing 1 "	mmu-miR-147-5p	-0.10
Rassf8	ENSMUST00000111704.2	"Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 "	mmu-miR-147-5p	-0.10
Syk	ENSMUST00000120135.2	"spleen tyrosine kinase "	mmu-miR-147-5p	-0.10
Tacr3	ENSMUST00000029822.4	"tachykinin receptor 3 "	mmu-miR-147-5p	-0.10
Ceacam3	ENSMUST00000108491.2	"carcinoembryonic antigen-related cell adhesion molecule 3 "	mmu-miR-147-5p	-0.10
Wdr27	ENSMUST00000170386.1	"WD repeat domain 27 "	mmu-miR-147-5p	-0.10
Slc7a8	ENSMUST00000022787.6	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 "	mmu-miR-147-5p	-0.10
Setd8	ENSMUST00000059580.5	"SET domain containing (lysine methyltransferase) 8 "	mmu-miR-147-5p	-0.10
Irx6	ENSMUST00000034185.7	"Iroquois related homeobox 6 (Drosophila) "	mmu-miR-147-5p	-0.10
Bcl2	ENSMUST00000112751.1	"B cell leukemia/lymphoma 2 "	mmu-miR-147-5p	-0.10
Atp6v1g1	ENSMUST00000035301.6	"ATPase, H+ transporting, lysosomal V1 subunit G1 "	mmu-miR-147-5p	-0.10
Acss1	ENSMUST00000028944.3	"acyl-CoA synthetase short-chain family member 1 "	mmu-miR-147-5p	-0.10
Carf	ENSMUST00000187978.1	"calcium response factor "	mmu-miR-147-5p	-0.10
Cd47	ENSMUST00000084838.7	"CD47 antigen (Rh-related antigen, integrin-associated signal transducer) "	mmu-miR-147-5p	-0.10
Mctp1	ENSMUST00000125209.2	"multiple C2 domains, transmembrane 1 "	mmu-miR-147-5p	-0.10
Vmac	ENSMUST00000164907.1	"vimentin-type intermediate filament associated coiled-coil protein "	mmu-miR-147-5p	-0.10
Cipc	ENSMUST00000187814.1	"CLOCK interacting protein, circadian "	mmu-miR-147-5p	-0.10
Plvap	ENSMUST00000048452.4	"plasmalemma vesicle associated protein "	mmu-miR-147-5p	-0.10
Frrs1	ENSMUST00000040260.6	"ferric-chelate reductase 1 "	mmu-miR-147-5p	-0.10
Inpp4b	ENSMUST00000172031.2	"inositol polyphosphate-4-phosphatase, type II "	mmu-miR-147-5p	-0.10
Tnfsf14	ENSMUST00000005976.6	"tumor necrosis factor (ligand) superfamily, member 14 "	mmu-miR-147-5p	-0.10
Sspn	ENSMUST00000111702.2	"sarcospan "	mmu-miR-147-5p	-0.10
Myo5a	ENSMUST00000123128.2	"myosin VA "	mmu-miR-147-5p	-0.10
Pirt	ENSMUST00000123434.2	"phosphoinositide-interacting regulator of transient receptor potential channels "	mmu-miR-147-5p	-0.10
Msrb1	ENSMUST00000101800.5	"methionine sulfoxide reductase B1 "	mmu-miR-147-5p	-0.10
Pnpo	ENSMUST00000018803.6	"pyridoxine 5'-phosphate oxidase "	mmu-miR-147-5p	-0.10
Tbc1d22b	ENSMUST00000048677.7	"TBC1 domain family, member 22B "	mmu-miR-147-5p	-0.10
Stau2	ENSMUST00000162751.2	"staufen (RNA binding protein) homolog 2 (Drosophila) "	mmu-miR-147-5p	-0.10
Clcn5	ENSMUST00000004428.8	"chloride channel 5 "	mmu-miR-147-5p	-0.10
Keg1	ENSMUST00000025598.4	"kidney expressed gene 1 "	mmu-miR-147-5p	-0.10
Map3k13	ENSMUST00000042065.6	"mitogen-activated protein kinase kinase kinase 13 "	mmu-miR-147-5p	-0.10
Naa15	ENSMUST00000029303.7	"N(alpha)-acetyltransferase 15, NatA auxiliary subunit "	mmu-miR-147-5p	-0.10
Sdc4	ENSMUST00000017153.3	"syndecan 4 "	mmu-miR-147-5p	-0.10
Hook3	ENSMUST00000037182.8	"hook homolog 3 (Drosophila) "	mmu-miR-147-5p	-0.10
Nedd4	ENSMUST00000034740.9	"neural precursor cell expressed, developmentally down-regulated 4 "	mmu-miR-147-5p	-0.10
Styk1	ENSMUST00000049150.2	"serine/threonine/tyrosine kinase 1 "	mmu-miR-147-5p	-0.10
Cdh12	ENSMUST00000075132.6	"cadherin 12 "	mmu-miR-147-5p	-0.10
A330008L17Rik	ENSMUST00000064349.5	"RIKEN cDNA A330008L17 gene "	mmu-miR-147-5p	-0.10
1500009L16Rik	ENSMUST00000150459.1	"RIKEN cDNA 1500009L16 gene "	mmu-miR-147-5p	-0.10
Gkn2	ENSMUST00000032128.4	"gastrokine 2 "	mmu-miR-147-5p	-0.10
Prkg2	ENSMUST00000031277.6	"protein kinase, cGMP-dependent, type II "	mmu-miR-147-5p	-0.10
Lpar4	ENSMUST00000060576.7	"lysophosphatidic acid receptor 4 "	mmu-miR-147-5p	-0.10
Syt9	ENSMUST00000073459.6	"synaptotagmin IX "	mmu-miR-147-5p	-0.10
Cyp2ab1	ENSMUST00000023513.6	"cytochrome P450, family 2, subfamily ab, polypeptide 1 "	mmu-miR-147-5p	-0.10
Casp14	ENSMUST00000005488.7	"caspase 14 "	mmu-miR-147-5p	-0.10
Prkcb	ENSMUST00000064989.6	"protein kinase C, beta "	mmu-miR-147-5p	-0.10
Inhbc	ENSMUST00000026472.8	"inhibin beta-C "	mmu-miR-147-5p	-0.10
Bmpr2	ENSMUST00000087435.6	"bone morphogenetic protein receptor, type II (serine/threonine kinase) "	mmu-miR-147-5p	-0.10
Tmem203	ENSMUST00000104998.4	"transmembrane protein 203 "	mmu-miR-147-5p	-0.10
Grap2	ENSMUST00000043149.7	"GRB2-related adaptor protein 2 "	mmu-miR-147-5p	-0.10
Zfc3h1	ENSMUST00000036044.8	"zinc finger, C3H1-type containing "	mmu-miR-147-5p	-0.10
Gabpb2	ENSMUST00000107209.2	"GA repeat binding protein, beta 2 "	mmu-miR-147-5p	-0.10
Znrf2	ENSMUST00000079869.7	"zinc and ring finger 2 "	mmu-miR-147-5p	-0.10
Asb15	ENSMUST00000117688.1	"ankyrin repeat and SOCS box-containing 15 "	mmu-miR-147-5p	-0.10
Pak6	ENSMUST00000099557.4	"p21 protein (Cdc42/Rac)-activated kinase 6 "	mmu-miR-147-5p	-0.10
Cnga3	ENSMUST00000027288.8	"cyclic nucleotide gated channel alpha 3 "	mmu-miR-147-5p	-0.10
Tenm3	ENSMUST00000190840.1	"teneurin transmembrane protein 3 "	mmu-miR-147-5p	-0.10
Rnf144b	ENSMUST00000068891.5	"ring finger protein 144B "	mmu-miR-147-5p	-0.10
Brd9	ENSMUST00000099384.2	"bromodomain containing 9 "	mmu-miR-147-5p	-0.10
Tpm4	ENSMUST00000003575.9	"tropomyosin 4 "	mmu-miR-147-5p	-0.10
Ptgfr	ENSMUST00000029670.5	"prostaglandin F receptor "	mmu-miR-147-5p	-0.10
Slain2	ENSMUST00000144843.2	"SLAIN motif family, member 2 "	mmu-miR-147-5p	-0.10
Cecr2	ENSMUST00000112686.2	"cat eye syndrome chromosome region, candidate 2 "	mmu-miR-147-5p	-0.10
Zc3h12a	ENSMUST00000036188.7	"zinc finger CCCH type containing 12A "	mmu-miR-147-5p	-0.10
Tnks	ENSMUST00000033929.4	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase "	mmu-miR-147-5p	-0.10
Oxgr1	ENSMUST00000058213.5	"oxoglutarate (alpha-ketoglutarate) receptor 1 "	mmu-miR-147-5p	-0.10
Astn1	ENSMUST00000046110.10	"astrotactin 1 "	mmu-miR-147-5p	-0.10
Ifi203	ENSMUST00000123708.2	"interferon activated gene 203 "	mmu-miR-147-5p	-0.10
Nphp3	ENSMUST00000035167.9	"nephronophthisis 3 (adolescent) "	mmu-miR-147-5p	-0.10
Smarcd2	ENSMUST00000106843.2	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 "	mmu-miR-147-5p	-0.10
Fgd4	ENSMUST00000161861.2	"FYVE, RhoGEF and PH domain containing 4 "	mmu-miR-147-5p	-0.10
Dnajb2	ENSMUST00000188931.1	"DnaJ (Hsp40) homolog, subfamily B, member 2 "	mmu-miR-147-5p	-0.10
Hapln1	ENSMUST00000022108.7	"hyaluronan and proteoglycan link protein 1 "	mmu-miR-147-5p	-0.10
Kifap3	ENSMUST00000077642.6	"kinesin-associated protein 3 "	mmu-miR-147-5p	-0.10
Slitrk3	ENSMUST00000059407.7	"SLIT and NTRK-like family, member 3 "	mmu-miR-147-5p	-0.10
Mest	ENSMUST00000163949.3	"mesoderm specific transcript "	mmu-miR-147-5p	-0.10
Usp7	ENSMUST00000160405.2	"ubiquitin specific peptidase 7 "	mmu-miR-147-5p	-0.10
Leprel4	ENSMUST00000066489.7	"leprecan-like 4 "	mmu-miR-147-5p	-0.10
Zfp740	ENSMUST00000119800.2	"zinc finger protein 740 "	mmu-miR-147-5p	-0.10
Zfp773	ENSMUST00000032622.7	"zinc finger protein 773 "	mmu-miR-147-5p	-0.10
Tjp2	ENSMUST00000099558.4	"tight junction protein 2 "	mmu-miR-147-5p	-0.10
Uba6	ENSMUST00000039373.8	"ubiquitin-like modifier activating enzyme 6 "	mmu-miR-147-5p	-0.10
Tfap2c	ENSMUST00000030391.3	"transcription factor AP-2, gamma "	mmu-miR-147-5p	-0.10
Ccdc69	ENSMUST00000055040.7	"coiled-coil domain containing 69 "	mmu-miR-147-5p	-0.10
Ap1s3	ENSMUST00000162342.2	"adaptor-related protein complex AP-1, sigma 3 "	mmu-miR-147-5p	-0.10
Reep1	ENSMUST00000121469.1	"receptor accessory protein 1 "	mmu-miR-147-5p	-0.10
Prdm8	ENSMUST00000112959.1	"PR domain containing 8 "	mmu-miR-147-5p	-0.10
Gm5134	ENSMUST00000099577.3	"predicted gene 5134 "	mmu-miR-147-5p	-0.10
Ung	ENSMUST00000031587.7	"uracil DNA glycosylase "	mmu-miR-147-5p	-0.10
Pira2	ENSMUST00000108615.4	"paired-Ig-like receptor A2 "	mmu-miR-147-5p	-0.10
B630019K06Rik	ENSMUST00000064196.4	"RIKEN cDNA B630019K06 gene "	mmu-miR-147-5p	-0.10
Uevld	ENSMUST00000094398.5	"UEV and lactate/malate dehyrogenase domains "	mmu-miR-147-5p	-0.10
Msx3	ENSMUST00000055353.8	"msh homeobox 3 "	mmu-miR-147-5p	-0.10
Fchsd2	ENSMUST00000032931.7	"FCH and double SH3 domains 2 "	mmu-miR-147-5p	-0.10
Fam46c	ENSMUST00000061455.8	"family with sequence similarity 46, member C "	mmu-miR-147-5p	-0.10
Msmo1	ENSMUST00000034015.5	"methylsterol monoxygenase 1 "	mmu-miR-147-5p	-0.10
Stc2	ENSMUST00000020546.2	"stanniocalcin 2 "	mmu-miR-147-5p	-0.10
Boc	ENSMUST00000114634.1	"biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein "	mmu-miR-147-5p	-0.10
Scarb2	ENSMUST00000031377.7	"scavenger receptor class B, member 2 "	mmu-miR-147-5p	-0.10
Pgm5	ENSMUST00000047666.4	"phosphoglucomutase 5 "	mmu-miR-147-5p	-0.10
Homez	ENSMUST00000081162.5	"homeodomain leucine zipper-encoding gene "	mmu-miR-147-5p	-0.10
Setd1b	ENSMUST00000163030.3	"SET domain containing 1B "	mmu-miR-147-5p	-0.10
Gm10295	ENSMUST00000094315.2	"predicted gene 10295 "	mmu-miR-147-5p	-0.10
Mta1	ENSMUST00000009099.7	"metastasis associated 1 "	mmu-miR-147-5p	-0.10
Xkr6	ENSMUST00000119973.2	"X Kell blood group precursor related family member 6 homolog "	mmu-miR-147-5p	-0.10
Il1rn	ENSMUST00000114487.3	"interleukin 1 receptor antagonist "	mmu-miR-147-5p	-0.10
Mtmr9	ENSMUST00000058679.5	"myotubularin related protein 9 "	mmu-miR-147-5p	-0.10
2410141K09Rik	ENSMUST00000172579.2	"RIKEN cDNA 2410141K09 gene "	mmu-miR-147-5p	-0.10
Pgk2	ENSMUST00000033585.5	"phosphoglycerate kinase 2 "	mmu-miR-147-5p	-0.10
Tspyl5	ENSMUST00000042021.3	"testis-specific protein, Y-encoded-like 5 "	mmu-miR-147-5p	-0.10
Zcchc9	ENSMUST00000022121.7	"zinc finger, CCHC domain containing 9 "	mmu-miR-147-5p	-0.10
Rp1	ENSMUST00000027032.4	"retinitis pigmentosa 1 (human) "	mmu-miR-147-5p	-0.10
Rwdd4a	ENSMUST00000033973.8	"RWD domain containing 4A "	mmu-miR-147-5p	-0.10
Map1b	ENSMUST00000064762.4	"microtubule-associated protein 1B "	mmu-miR-147-5p	-0.10
Slc38a9	ENSMUST00000052514.4	"solute carrier family 38, member 9 "	mmu-miR-147-5p	-0.10
Jph2	ENSMUST00000017961.5	"junctophilin 2 "	mmu-miR-147-5p	-0.10
Olfm3	ENSMUST00000081752.7	"olfactomedin 3 "	mmu-miR-147-5p	-0.10
Alg2	ENSMUST00000044148.2	"asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase) "	mmu-miR-147-5p	-0.10
Rfx5	ENSMUST00000107254.2	"regulatory factor X, 5 (influences HLA class II expression) "	mmu-miR-147-5p	-0.10
Pias1	ENSMUST00000098651.4	"protein inhibitor of activated STAT 1 "	mmu-miR-147-5p	-0.10
Nudt5	ENSMUST00000026927.4	"nudix (nucleoside diphosphate linked moiety X)-type motif 5 "	mmu-miR-147-5p	-0.10
Prkaa1	ENSMUST00000051186.8	"protein kinase, AMP-activated, alpha 1 catalytic subunit "	mmu-miR-147-5p	-0.10
Lamp3	ENSMUST00000081880.5	"lysosomal-associated membrane protein 3 "	mmu-miR-147-5p	-0.10
Ppp1r2	ENSMUST00000060188.8	"protein phosphatase 1, regulatory (inhibitor) subunit 2 "	mmu-miR-147-5p	-0.10
Mdm4	ENSMUST00000188090.1	"transformed mouse 3T3 cell double minute 4 "	mmu-miR-147-5p	-0.10
Fbxl18	ENSMUST00000110766.2	"F-box and leucine-rich repeat protein 18 "	mmu-miR-147-5p	-0.10
Nup93	ENSMUST00000109547.1	"nucleoporin 93 "	mmu-miR-147-5p	-0.10
Zfp957	ENSMUST00000161649.2	"zinc finger protein 957 "	mmu-miR-147-5p	-0.10
Zfp760	ENSMUST00000073312.6	"zinc finger protein 760 "	mmu-miR-147-5p	-0.10
Radil	ENSMUST00000063635.9	"Ras association and DIL domains "	mmu-miR-147-5p	-0.10
Flrt3	ENSMUST00000110057.2	"fibronectin leucine rich transmembrane protein 3 "	mmu-miR-147-5p	-0.10
Nsun3	ENSMUST00000063089.6	"NOL1/NOP2/Sun domain family member 3 "	mmu-miR-147-5p	-0.10
Treml4	ENSMUST00000059873.8	"triggering receptor expressed on myeloid cells-like 4 "	mmu-miR-147-5p	-0.10
Rasgrf2	ENSMUST00000099326.4	"RAS protein-specific guanine nucleotide-releasing factor 2 "	mmu-miR-147-5p	-0.10
Marveld1	ENSMUST00000061111.9	"MARVEL (membrane-associating) domain containing 1 "	mmu-miR-147-5p	-0.09
Socs6	ENSMUST00000070116.6	"suppressor of cytokine signaling 6 "	mmu-miR-147-5p	-0.09
Lonrf3	ENSMUST00000016383.4	"LON peptidase N-terminal domain and ring finger 3 "	mmu-miR-147-5p	-0.09
Sec16b	ENSMUST00000086130.3	"SEC16 homolog B (S. cerevisiae) "	mmu-miR-147-5p	-0.09
Sema5a	ENSMUST00000067458.6	"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A "	mmu-miR-147-5p	-0.09
Aff1	ENSMUST00000054979.4	"AF4/FMR2 family, member 1 "	mmu-miR-147-5p	-0.09
Ccdc134	ENSMUST00000089174.4	"coiled-coil domain containing 134 "	mmu-miR-147-5p	-0.09
Zfp612	ENSMUST00000058804.8	"zinc finger protein 612 "	mmu-miR-147-5p	-0.09
Sh3gl2	ENSMUST00000030212.9	"SH3-domain GRB2-like 2 "	mmu-miR-147-5p	-0.09
Hsdl1	ENSMUST00000036049.4	"hydroxysteroid dehydrogenase like 1 "	mmu-miR-147-5p	-0.09
AI987944	ENSMUST00000071804.8	"expressed sequence AI987944 "	mmu-miR-147-5p	-0.09
Atoh1	ENSMUST00000101351.4	"atonal homolog 1 (Drosophila) "	mmu-miR-147-5p	-0.09
Papolb	ENSMUST00000099400.2	"poly (A) polymerase beta (testis specific) "	mmu-miR-147-5p	-0.09
Scn2b	ENSMUST00000170998.2	"sodium channel, voltage-gated, type II, beta "	mmu-miR-147-5p	-0.09
Rims4	ENSMUST00000044734.2	"regulating synaptic membrane exocytosis 4 "	mmu-miR-147-5p	-0.09
Zbtb32	ENSMUST00000108151.2	"zinc finger and BTB domain containing 32 "	mmu-miR-147-5p	-0.09
Churc1	ENSMUST00000110399.2	"churchill domain containing 1 "	mmu-miR-147-5p	-0.09
Olfr389	ENSMUST00000122224.2	"olfactory receptor 389 "	mmu-miR-147-5p	-0.09
Mmrn2	ENSMUST00000111908.1	"multimerin 2 "	mmu-miR-147-5p	-0.09
Thsd7b	ENSMUST00000073527.7	"thrombospondin, type I, domain containing 7B "	mmu-miR-147-5p	-0.09
Asb2	ENSMUST00000021617.8	"ankyrin repeat and SOCS box-containing 2 "	mmu-miR-147-5p	-0.09
Olfr920	ENSMUST00000074740.2	"olfactory receptor 920 "	mmu-miR-147-5p	-0.09
Lefty2	ENSMUST00000085797.5	"left-right determination factor 2 "	mmu-miR-147-5p	-0.09
Foxk1	ENSMUST00000072837.5	"forkhead box K1 "	mmu-miR-147-5p	-0.09
Tgfbr3	ENSMUST00000031224.9	"transforming growth factor, beta receptor III "	mmu-miR-147-5p	-0.09
N4bp2	ENSMUST00000113738.2	"NEDD4 binding protein 2 "	mmu-miR-147-5p	-0.09
B4galt2	ENSMUST00000030266.6	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 "	mmu-miR-147-5p	-0.09
Vps4b	ENSMUST00000094646.5	"vacuolar protein sorting 4b (yeast) "	mmu-miR-147-5p	-0.09
St6gal2	ENSMUST00000025000.3	"beta galactoside alpha 2,6 sialyltransferase 2 "	mmu-miR-147-5p	-0.09
Nyap2	ENSMUST00000068275.6	"neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2 "	mmu-miR-147-5p	-0.09
Gm7233	ENSMUST00000168619.1	"predicted gene 7233 "	mmu-miR-147-5p	-0.09
Npsr1	ENSMUST00000059650.5	"neuropeptide S receptor 1 "	mmu-miR-147-5p	-0.09
Prrg2	ENSMUST00000107833.2	"proline-rich Gla (G-carboxyglutamic acid) polypeptide 2 "	mmu-miR-147-5p	-0.09
Zic4	ENSMUST00000066384.6	"zinc finger protein of the cerebellum 4 "	mmu-miR-147-5p	-0.09
Pim3	ENSMUST00000042818.9	"proviral integration site 3 "	mmu-miR-147-5p	-0.09
2010012O05Rik	ENSMUST00000074912.7	"RIKEN cDNA 2010012O05 gene "	mmu-miR-147-5p	-0.09
Anp32e	ENSMUST00000165307.2	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E "	mmu-miR-147-5p	-0.09
Cdc6	ENSMUST00000092706.7	"cell division cycle 6 "	mmu-miR-147-5p	-0.09
Foxi3	ENSMUST00000069634.5	"forkhead box I3 "	mmu-miR-147-5p	-0.09
Rad9b	ENSMUST00000117263.2	"RAD9 homolog B "	mmu-miR-147-5p	-0.09
Prr15l	ENSMUST00000107636.3	"proline rich 15-like "	mmu-miR-147-5p	-0.09
Enthd2	ENSMUST00000093901.6	"ENTH domain containing 2 "	mmu-miR-147-5p	-0.09
Fbln7	ENSMUST00000110324.2	"fibulin 7 "	mmu-miR-147-5p	-0.09
Acvr1c	ENSMUST00000028178.8	"activin A receptor, type IC "	mmu-miR-147-5p	-0.09
Jarid2	ENSMUST00000173246.2	"jumonji, AT rich interactive domain 2 "	mmu-miR-147-5p	-0.09
Pitpnm1	ENSMUST00000049658.8	"phosphatidylinositol transfer protein, membrane-associated 1 "	mmu-miR-147-5p	-0.09
Ago4	ENSMUST00000084289.4	"argonaute RISC catalytic subunit 4 "	mmu-miR-147-5p	-0.09
Trub1	ENSMUST00000026072.3	"TruB pseudouridine (psi) synthase homolog 1 (E. coli) "	mmu-miR-147-5p	-0.09
Ercc6	ENSMUST00000066807.6	"excision repair cross-complementing rodent repair deficiency, complementation group 6 "	mmu-miR-147-5p	-0.09
Dusp19	ENSMUST00000028384.4	"dual specificity phosphatase 19 "	mmu-miR-147-5p	-0.09
Lrrc39	ENSMUST00000029573.5	"leucine rich repeat containing 39 "	mmu-miR-147-5p	-0.09
