Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
E2f5	ENSMUST00000029069.7	"E2F transcription factor 5 "	mmu-miR-6954-5p	-0.26
Tcl1b4	ENSMUST00000000718.6	"T cell leukemia/lymphoma 1B, 4 "	mmu-miR-486a-3p	-0.26
Gjc2	ENSMUST00000108793.3	"gap junction protein, gamma 2 "	mmu-miR-486a-3p	-0.26
Wnt9a	ENSMUST00000000128.4	"wingless-type MMTV integration site 9A "	mmu-miR-486a-3p	-0.26
Ddx56	ENSMUST00000004507.5	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 56 "	mmu-miR-6954-5p	-0.26
Akap13	ENSMUST00000147005.2	"A kinase (PRKA) anchor protein 13 "	mmu-miR-486a-3p	-0.26
Fbxo4	ENSMUST00000022791.8	"F-box protein 4 "	mmu-miR-6954-5p	-0.26
Cox19	ENSMUST00000049630.7	"cytochrome c oxidase assembly protein 19 "	mmu-miR-6954-5p	-0.26
Anapc16	ENSMUST00000182898.2	"anaphase promoting complex subunit 16 "	mmu-miR-6954-5p	-0.26
Tcte1	ENSMUST00000113547.1	"t-complex-associated testis expressed 1 "	mmu-miR-6954-5p	-0.26
Fcrl6	ENSMUST00000094303.4	"Fc receptor-like 6 "	mmu-miR-486a-3p	-0.26
Zfp592	ENSMUST00000107353.2	"zinc finger protein 592 "	mmu-miR-6954-5p	-0.26
Nfic	ENSMUST00000020461.9	"nuclear factor I/C "	mmu-miR-6954-5p	-0.26
Zfp595	ENSMUST00000109735.3	"zinc finger protein 595 "	mmu-miR-486a-3p	-0.26
Gas1	ENSMUST00000065086.4	"growth arrest specific 1 "	mmu-miR-486a-3p	-0.26
Slc48a1	ENSMUST00000117892.1	"solute carrier family 48 (heme transporter), member 1 "	mmu-miR-6954-5p	-0.26
Gm7932	ENSMUST00000101425.3	"predicted gene 7932 "	mmu-miR-486a-3p	-0.26
Tbx21	ENSMUST00000001484.2	"T-box 21 "	mmu-miR-6954-5p	-0.26
B630019K06Rik	ENSMUST00000064196.4	"RIKEN cDNA B630019K06 gene "	mmu-miR-6954-5p	-0.26
Pdzd9	ENSMUST00000033178.2	"PDZ domain containing 9 "	mmu-miR-486a-3p	-0.26
Scn4b	ENSMUST00000060125.5	"sodium channel, type IV, beta "	mmu-miR-486a-3p	-0.26
Hpcal4	ENSMUST00000059667.3	"hippocalcin-like 4 "	mmu-miR-486a-3p	-0.26
Sh3pxd2a	ENSMUST00000081619.3	"SH3 and PX domains 2A "	mmu-miR-6954-5p	-0.26
Ticam2	ENSMUST00000070084.4	"toll-like receptor adaptor molecule 2 "	mmu-miR-486a-3p	-0.26
Slc22a23	ENSMUST00000040336.6	"solute carrier family 22, member 23 "	mmu-miR-486a-3p	-0.26
Ap1s2	ENSMUST00000069041.9	"adaptor-related protein complex 1, sigma 2 subunit "	mmu-miR-486a-3p	-0.26
Igfn1	ENSMUST00000166193.3	"immunoglobulin-like and fibronectin type III domain containing 1 "	mmu-miR-486a-3p	-0.26
Hdac11	ENSMUST00000041736.5	"histone deacetylase 11 "	mmu-miR-486a-3p	-0.26
Mgat5b	ENSMUST00000103027.4	"mannoside acetylglucosaminyltransferase 5, isoenzyme B "	mmu-miR-6954-5p	-0.26
Pex26	ENSMUST00000118234.2	"peroxisomal biogenesis factor 26 "	mmu-miR-6954-5p	-0.26
Git1	ENSMUST00000037285.4	"G protein-coupled receptor kinase-interactor 1 "	mmu-miR-6954-5p	-0.26
Cacna1i	ENSMUST00000160424.2	"calcium channel, voltage-dependent, alpha 1I subunit "	mmu-miR-486a-3p	-0.26
Nudt18	ENSMUST00000089049.2	"nudix (nucleoside diphosphate linked moiety X)-type motif 18 "	mmu-miR-486a-3p	-0.26
C87414	ENSMUST00000162539.2	"expressed sequence C87414 "	mmu-miR-486a-3p	-0.26
Polg	ENSMUST00000073889.8	"polymerase (DNA directed), gamma "	mmu-miR-326-5p	-0.26
Slc22a6	ENSMUST00000010250.2	"solute carrier family 22 (organic anion transporter), member 6 "	mmu-miR-486a-3p	-0.26
Got2	ENSMUST00000034097.7	"glutamate oxaloacetate transaminase 2, mitochondrial "	mmu-miR-6954-5p	-0.26
Cdyl2	ENSMUST00000109102.2	"chromodomain protein, Y chromosome-like 2 "	mmu-miR-6954-5p	-0.26
Slc36a4	ENSMUST00000115588.2	"solute carrier family 36 (proton/amino acid symporter), member 4 "	mmu-miR-6954-5p	-0.26
Cdc42se1	ENSMUST00000053872.6	"CDC42 small effector 1 "	mmu-miR-6954-5p	-0.26
Rab43	ENSMUST00000078647.5	"RAB43, member RAS oncogene family "	mmu-miR-6954-5p	-0.26
C87977	ENSMUST00000105753.2	"expressed sequence C87977 "	mmu-miR-486a-3p	-0.26
Clca5	ENSMUST00000040465.6	"chloride channel calcium activated 5 "	mmu-miR-6954-5p	-0.26
Slc45a2	ENSMUST00000117100.2	"solute carrier family 45, member 2 "	mmu-miR-6954-5p	-0.26
Fosl1	ENSMUST00000025850.5	"fos-like antigen 1 "	mmu-miR-486a-3p	-0.26
Apcdd1	ENSMUST00000096554.5	"adenomatosis polyposis coli down-regulated 1 "	mmu-miR-486a-3p	-0.26
Itga11	ENSMUST00000034774.8	"integrin alpha 11 "	mmu-miR-486a-3p	-0.26
Tmod3	ENSMUST00000072232.7	"tropomodulin 3 "	mmu-miR-486a-3p	-0.26
Mok	ENSMUST00000084974.5	"MOK protein kinase "	mmu-miR-486a-3p	-0.26
Pex5	ENSMUST00000112532.2	"peroxisomal biogenesis factor 5 "	mmu-miR-486a-3p	-0.26
Esrra	ENSMUST00000025906.5	"estrogen related receptor, alpha "	mmu-miR-6954-5p	-0.26
Bhmt2	ENSMUST00000015941.7	"betaine-homocysteine methyltransferase 2 "	mmu-miR-486a-3p	-0.26
Vsig10l	ENSMUST00000107977.1	"ZV-set and immunoglobulin domain containing 10 like "	mmu-miR-486a-3p	-0.26
Lrp2bp	ENSMUST00000110381.3	"Lrp2 binding protein "	mmu-miR-6954-5p	-0.26
Zfp114	ENSMUST00000086010.5	"zinc finger protein 114 "	mmu-miR-486a-3p	-0.26
Cyp26b1	ENSMUST00000168003.3	"cytochrome P450, family 26, subfamily b, polypeptide 1 "	mmu-miR-6954-5p	-0.26
Tusc5	ENSMUST00000062024.2	"tumor suppressor candidate 5 "	mmu-miR-6954-5p	-0.26
Crlf2	ENSMUST00000044579.7	"cytokine receptor-like factor 2 "	mmu-miR-486a-3p	-0.26
Flrt1	ENSMUST00000113383.2	"fibronectin leucine rich transmembrane protein 1 "	mmu-miR-6954-5p	-0.26
Gid4	ENSMUST00000070681.6	"GID complex subunit 4, VID24 homolog (S. cerevisiae) "	mmu-miR-6954-5p	-0.26
Tbx10	ENSMUST00000041871.7	"T-box 10 "	mmu-miR-6954-5p	-0.26
Acbd3	ENSMUST00000027780.4	"acyl-Coenzyme A binding domain containing 3 "	mmu-miR-486a-3p	-0.26
Ocrl	ENSMUST00000001202.9	"oculocerebrorenal syndrome of Lowe "	mmu-miR-486a-3p	-0.26
Eef1a2	ENSMUST00000055990.7	"eukaryotic translation elongation factor 1 alpha 2 "	mmu-miR-6954-5p	-0.26
Dppa1	ENSMUST00000077173.7	"developmental pluripotency associated 1 "	mmu-miR-486a-3p	-0.26
Tmem119	ENSMUST00000067853.5	"transmembrane protein 119 "	mmu-miR-486a-3p	-0.26
Cdh13	ENSMUST00000117160.1	"cadherin 13 "	mmu-miR-6954-5p	-0.26
D130040H23Rik	ENSMUST00000078257.6	"RIKEN cDNA D130040H23 gene "	mmu-miR-486a-3p	-0.26
4930404H24Rik	ENSMUST00000109783.1	"RIKEN cDNA 4930404H24 gene "	mmu-miR-486a-3p	-0.26
Ifi44l	ENSMUST00000046739.4	"interferon-induced protein 44 like "	mmu-miR-486a-3p	-0.26
Dnali1	ENSMUST00000036383.3	"dynein, axonemal, light intermediate polypeptide 1 "	mmu-miR-6954-5p	-0.26
Gm6455	ENSMUST00000168057.2	"predicted gene 6455 "	mmu-miR-486a-3p	-0.26
Med27	ENSMUST00000028139.5	"mediator complex subunit 27 "	mmu-miR-6954-5p	-0.26
Stc1	ENSMUST00000014957.8	"stanniocalcin 1 "	mmu-miR-6954-5p	-0.25
Stau1	ENSMUST00000049412.6	"staufen (RNA binding protein) homolog 1 (Drosophila) "	mmu-miR-6954-5p	-0.25
Bend4	ENSMUST00000169190.1	"BEN domain containing 4 "	mmu-miR-486a-3p	-0.25
Fam20a	ENSMUST00000020938.7	"family with sequence similarity 20, member A "	mmu-miR-6954-5p	-0.25
Pqlc2	ENSMUST00000053862.6	"PQ loop repeat containing 2 "	mmu-miR-486a-3p	-0.25
Dag1	ENSMUST00000166905.2	"dystroglycan 1 "	mmu-miR-6954-5p	-0.25
Fzr1	ENSMUST00000140901.2	"fizzy/cell division cycle 20 related 1 (Drosophila) "	mmu-miR-6954-5p	-0.25
Il34	ENSMUST00000150680.1	"interleukin 34 "	mmu-miR-486a-3p	-0.25
Scnn1g	ENSMUST00000000221.5	"sodium channel, nonvoltage-gated 1 gamma "	mmu-miR-486a-3p	-0.25
Zbtb7c	ENSMUST00000058997.8	"zinc finger and BTB domain containing 7C "	mmu-miR-486a-3p	-0.25
Pnmal2	ENSMUST00000094807.5	"PNMA-like 2 "	mmu-miR-486a-3p	-0.25
Klhdc8a	ENSMUST00000046071.4	"kelch domain containing 8A "	mmu-miR-486a-3p	-0.25
Gm11128	ENSMUST00000174143.1	"predicted gene 11128 "	mmu-miR-486a-3p	-0.25
Tcl1b2	ENSMUST00000081379.6	"T cell leukemia/lymphoma 1B, 2 "	mmu-miR-486a-3p	-0.25
Rbfox3	ENSMUST00000017576.5	"RNA binding protein, fox-1 homolog (C. elegans) 3 "	mmu-miR-486a-3p	-0.25
Mdga1	ENSMUST00000171691.2	"MAM domain containing glycosylphosphatidylinositol anchor 1 "	mmu-miR-6954-5p	-0.25
Snx8	ENSMUST00000031539.7	"sorting nexin 8 "	mmu-miR-6954-5p	-0.25
Dhrs13	ENSMUST00000021187.6	"dehydrogenase/reductase (SDR family) member 13 "	mmu-miR-486a-3p	-0.25
Plekha7	ENSMUST00000182834.2	"pleckstrin homology domain containing, family A member 7 "	mmu-miR-486a-3p	-0.25
Syt2	ENSMUST00000121990.1	"synaptotagmin II "	mmu-miR-486a-3p	-0.25
B4galt5	ENSMUST00000109221.3	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5 "	mmu-miR-6954-5p	-0.25
D030056L22Rik	ENSMUST00000062753.2	"RIKEN cDNA D030056L22 gene "	mmu-miR-6954-5p	-0.25
Rhod	ENSMUST00000117462.1	"ras homolog gene family, member D "	mmu-miR-486a-3p	-0.25
Anxa2	ENSMUST00000034756.9	"annexin A2 "	mmu-miR-486a-3p	-0.25
Rspo4	ENSMUST00000042217.3	"R-spondin family, member 4 "	mmu-miR-486a-3p	-0.25
Lmf2	ENSMUST00000023283.5	"lipase maturation factor 2 "	mmu-miR-486a-3p	-0.25
Hif1an	ENSMUST00000040455.4	"hypoxia-inducible factor 1, alpha subunit inhibitor "	mmu-miR-6954-5p	-0.25
3110035E14Rik	ENSMUST00000088666.3	"RIKEN cDNA 3110035E14 gene "	mmu-miR-6954-5p	-0.25
Ccar2	ENSMUST00000035612.5	"cell cycle activator and apoptosis regulator 2 "	mmu-miR-6954-5p	-0.25
Wipf3	ENSMUST00000163746.2	"WAS/WASL interacting protein family, member 3 "	mmu-miR-6954-5p	-0.25
Trpv1	ENSMUST00000108470.2	"transient receptor potential cation channel, subfamily V, member 1 "	mmu-miR-486a-3p	-0.25
Pygo2	ENSMUST00000060061.5	"pygopus 2 "	mmu-miR-486a-3p	-0.25
Slc31a2	ENSMUST00000084530.3	"solute carrier family 31, member 2 "	mmu-miR-486a-3p	-0.25
Sh2d5	ENSMUST00000105824.2	"SH2 domain containing 5 "	mmu-miR-6954-5p	-0.25
Ifrd2	ENSMUST00000010192.5	"interferon-related developmental regulator 2 "	mmu-miR-486a-3p	-0.25
Ush1c	ENSMUST00000078680.7	"Usher syndrome 1C "	mmu-miR-486a-3p	-0.25
Dgkb	ENSMUST00000040500.7	"diacylglycerol kinase, beta "	mmu-miR-486a-3p	-0.25
Lilra5	ENSMUST00000117550.1	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5 "	mmu-miR-486a-3p	-0.25
Fndc4	ENSMUST00000172435.2	"fibronectin type III domain containing 4 "	mmu-miR-486a-3p	-0.25
Il3ra	ENSMUST00000090591.2	"interleukin 3 receptor, alpha chain "	mmu-miR-6954-5p	-0.25
Ubxn2b	ENSMUST00000029907.5	"UBX domain protein 2B "	mmu-miR-486a-3p	-0.25
Idh3a	ENSMUST00000167866.1	"isocitrate dehydrogenase 3 (NAD+) alpha "	mmu-miR-6954-5p	-0.25
Bcl2l2	ENSMUST00000133397.2	"BCL2-like 2 "	mmu-miR-6954-5p	-0.25
Cd40	ENSMUST00000017799.6	"CD40 antigen "	mmu-miR-6954-5p	-0.25
Gtf3c2	ENSMUST00000088010.6	"general transcription factor IIIC, polypeptide 2, beta "	mmu-miR-486a-3p	-0.25
Exosc2	ENSMUST00000038474.8	"exosome component 2 "	mmu-miR-486a-3p	-0.25
Igfbp3	ENSMUST00000020702.5	"insulin-like growth factor binding protein 3 "	mmu-miR-6954-5p	-0.25
Nrg1	ENSMUST00000073884.4	"neuregulin 1 "	mmu-miR-486a-3p	-0.25
Abcb8	ENSMUST00000115077.2	"ATP-binding cassette, sub-family B (MDR/TAP), member 8 "	mmu-miR-6954-5p	-0.25
Flot2	ENSMUST00000072289.6	"flotillin 2 "	mmu-miR-486a-3p	-0.25
Birc5	ENSMUST00000093906.4	"baculoviral IAP repeat-containing 5 "	mmu-miR-6954-5p	-0.25
Gm4477	ENSMUST00000160534.1	"predicted gene 4477 "	mmu-miR-486a-3p	-0.25
Lrrc29	ENSMUST00000070508.7	"leucine rich repeat containing 29 "	mmu-miR-486a-3p	-0.25
Rad51	ENSMUST00000028795.4	"RAD51 homolog "	mmu-miR-486a-3p	-0.25
Ptpru	ENSMUST00000105987.3	"protein tyrosine phosphatase, receptor type, U "	mmu-miR-6954-5p	-0.25
Ifltd1	ENSMUST00000111706.2	"intermediate filament tail domain containing 1 "	mmu-miR-6954-5p	-0.25
Opa3	ENSMUST00000063976.8	"optic atrophy 3 "	mmu-miR-6954-5p	-0.25
Dusp15	ENSMUST00000123121.3	"dual specificity phosphatase-like 15 "	mmu-miR-486a-3p	-0.25
Fgr	ENSMUST00000030693.7	"Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog "	mmu-miR-6954-5p	-0.25
Slc28a1	ENSMUST00000026820.5	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 1 "	mmu-miR-6954-5p	-0.25
Cpn1	ENSMUST00000026210.4	"carboxypeptidase N, polypeptide 1 "	mmu-miR-486a-3p	-0.25
Sox3	ENSMUST00000135107.3	"SRY (sex determining region Y)-box 3 "	mmu-miR-6954-5p	-0.25
Ror1	ENSMUST00000039630.5	"receptor tyrosine kinase-like orphan receptor 1 "	mmu-miR-486a-3p	-0.25
Crhr1	ENSMUST00000093925.4	"corticotropin releasing hormone receptor 1 "	mmu-miR-6954-5p	-0.25
Dpp9	ENSMUST00000038794.4	"dipeptidylpeptidase 9 "	mmu-miR-6954-5p	-0.25
Gm11563	ENSMUST00000092695.4	"predicted gene 11563 "	mmu-miR-486a-3p	-0.25
Hlcs	ENSMUST00000163193.2	"holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase) "	mmu-miR-486a-3p	-0.25
Gfi1	ENSMUST00000031205.10	"growth factor independent 1 "	mmu-miR-6954-5p	-0.25
Sipa1	ENSMUST00000071857.6	"signal-induced proliferation associated gene 1 "	mmu-miR-486a-3p	-0.25
Mcm2	ENSMUST00000058011.6	"minichromosome maintenance deficient 2 mitotin (S. cerevisiae) "	mmu-miR-486a-3p	-0.25
Tcp10b	ENSMUST00000086787.5	"t-complex protein 10b "	mmu-miR-6954-5p	-0.25
Speer1-ps1	ENSMUST00000172106.3	"spermatogenesis associated glutamate (E)-rich protein 1, pseudogene 1 "	mmu-miR-486a-3p	-0.25
Fut4	ENSMUST00000061498.5	"fucosyltransferase 4 "	mmu-miR-486a-3p	-0.25
Scin	ENSMUST00000078481.8	"scinderin "	mmu-miR-486a-3p	-0.25
Mfrp	ENSMUST00000034654.7	"membrane-type frizzled-related protein "	mmu-miR-486a-3p	-0.25
Zbtb45	ENSMUST00000172240.1	"zinc finger and BTB domain containing 45 "	mmu-miR-6954-5p	-0.25
Prdm2	ENSMUST00000105778.2	"PR domain containing 2, with ZNF domain "	mmu-miR-486a-3p	-0.25
Tbc1d4	ENSMUST00000161991.2	"TBC1 domain family, member 4 "	mmu-miR-486a-3p	-0.25
Dpf1	ENSMUST00000049977.7	"D4, zinc and double PHD fingers family 1 "	mmu-miR-6954-5p	-0.25
BC023829	ENSMUST00000101506.4	"cDNA sequence BC023829 "	mmu-miR-6954-5p	-0.25
Eif2ak1	ENSMUST00000100487.4	"eukaryotic translation initiation factor 2 alpha kinase 1 "	mmu-miR-6954-5p	-0.25
Vmn1r45	ENSMUST00000054202.3	"vomeronasal 1 receptor 45 "	mmu-miR-486a-3p	-0.25
Hoxa11	ENSMUST00000048026.9	"homeobox A11 "	mmu-miR-486a-3p	-0.25
Selo	ENSMUST00000082439.4	"selenoprotein O "	mmu-miR-486a-3p	-0.25
Mta1	ENSMUST00000009099.7	"metastasis associated 1 "	mmu-miR-486a-3p	-0.25
Yae1d1	ENSMUST00000099735.4	"Yae1 domain containing 1 "	mmu-miR-486a-3p	-0.25
Erlin2	ENSMUST00000033873.7	"ER lipid raft associated 2 "	mmu-miR-6954-5p	-0.25
1700086D15Rik	ENSMUST00000020855.3	"RIKEN cDNA 1700086D15 gene "	mmu-miR-486a-3p	-0.24
Rgs4	ENSMUST00000111357.1	"regulator of G-protein signaling 4 "	mmu-miR-6954-5p	-0.24
Cck	ENSMUST00000035120.4	"cholecystokinin "	mmu-miR-6954-5p	-0.24
Ctdspl	ENSMUST00000073109.6	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like "	mmu-miR-6954-5p	-0.24
Tbc1d2	ENSMUST00000084621.6	"TBC1 domain family, member 2 "	mmu-miR-486a-3p	-0.24
Inpp4a	ENSMUST00000027287.5	"inositol polyphosphate-4-phosphatase, type I "	mmu-miR-486a-3p	-0.24
Zdhhc3	ENSMUST00000147563.2	"zinc finger, DHHC domain containing 3 "	mmu-miR-6954-5p	-0.24
Stpg1	ENSMUST00000063707.2	"sperm tail PG rich repeat containing 1 "	mmu-miR-6954-5p	-0.24
Myl6b	ENSMUST00000026428.3	"myosin, light polypeptide 6B "	mmu-miR-486a-3p	-0.24
Zfp710	ENSMUST00000166250.2	"zinc finger protein 710 "	mmu-miR-486a-3p	-0.24
Nudt17	ENSMUST00000029742.6	"nudix (nucleoside diphosphate linked moiety X)-type motif 17 "	mmu-miR-486a-3p	-0.24
Hnrnpul1	ENSMUST00000043765.8	"heterogeneous nuclear ribonucleoprotein U-like 1 "	mmu-miR-6954-5p	-0.24
Gnai1	ENSMUST00000074694.5	"guanine nucleotide binding protein (G protein), alpha inhibiting 1 "	mmu-miR-486a-3p	-0.24
Wnt2b	ENSMUST00000029429.4	"wingless related MMTV integration site 2b "	mmu-miR-486a-3p	-0.24
Ddi2	ENSMUST00000102484.4	"DNA-damage inducible protein 2 "	mmu-miR-486a-3p	-0.24
Gpi1	ENSMUST00000038027.4	"glucose phosphate isomerase 1 "	mmu-miR-6954-5p	-0.24
A430093F15Rik	ENSMUST00000087947.3	"RIKEN cDNA A430093F15 gene "	mmu-miR-6954-5p	-0.24
Rgs16	ENSMUST00000027748.7	"regulator of G-protein signaling 16 "	mmu-miR-6954-5p	-0.24
Urgcp	ENSMUST00000093362.6	"upregulator of cell proliferation "	mmu-miR-6954-5p	-0.24
Pirt	ENSMUST00000123434.2	"phosphoinositide-interacting regulator of transient receptor potential channels "	mmu-miR-6954-5p	-0.24
Prr18	ENSMUST00000069742.6	"proline rich 18 "	mmu-miR-6954-5p	-0.24
Smtnl2	ENSMUST00000108500.2	"smoothelin-like 2 "	mmu-miR-6954-5p	-0.24
Csnk1g1	ENSMUST00000034949.4	"casein kinase 1, gamma 1 "	mmu-miR-6954-5p	-0.24
Sh3tc2	ENSMUST00000051720.5	"SH3 domain and tetratricopeptide repeats 2 "	mmu-miR-486a-3p	-0.24
Jph3	ENSMUST00000026357.6	"junctophilin 3 "	mmu-miR-486a-3p	-0.24
Cml3	ENSMUST00000050780.7	"camello-like 3 "	mmu-miR-486a-3p	-0.24
Smim5	ENSMUST00000152171.2	"small integral membrane protein 5 "	mmu-miR-486a-3p	-0.24
Irf5	ENSMUST00000004392.6	"interferon regulatory factor 5 "	mmu-miR-486a-3p	-0.24
Neurog3	ENSMUST00000050103.1	"neurogenin 3 "	mmu-miR-486a-3p	-0.24
Slc7a1	ENSMUST00000048116.9	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 "	mmu-miR-6954-5p	-0.24
Galnt4	ENSMUST00000161240.3	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 "	mmu-miR-486a-3p	-0.24
Ppp1r13l	ENSMUST00000047621.8	"protein phosphatase 1, regulatory (inhibitor) subunit 13 like "	mmu-miR-6954-5p	-0.24
4930427A07Rik	ENSMUST00000049271.8	"RIKEN cDNA 4930427A07 gene "	mmu-miR-486a-3p	-0.24
Rabep2	ENSMUST00000106407.3	"rabaptin, RAB GTPase binding effector protein 2 "	mmu-miR-6954-5p	-0.24
Lysmd4	ENSMUST00000058771.6	"LysM, putative peptidoglycan-binding, domain containing 4 "	mmu-miR-6954-5p	-0.24
Atp1b2	ENSMUST00000047889.7	"ATPase, Na+/K+ transporting, beta 2 polypeptide "	mmu-miR-6954-5p	-0.24
Tymp	ENSMUST00000023285.4	"thymidine phosphorylase "	mmu-miR-6954-5p	-0.24
Tmem52	ENSMUST00000178188.2	"transmembrane protein 52 "	mmu-miR-6954-5p	-0.24
Pard6g	ENSMUST00000070219.7	"par-6 family cell polarity regulator gamma "	mmu-miR-486a-3p	-0.24
Coro6	ENSMUST00000102493.2	"coronin 6 "	mmu-miR-6954-5p	-0.24
Kcnh1	ENSMUST00000078470.6	"potassium voltage-gated channel, subfamily H (eag-related), member 1 "	mmu-miR-6954-5p	-0.24
Gdpd4	ENSMUST00000041860.7	"glycerophosphodiester phosphodiesterase domain containing 4 "	mmu-miR-486a-3p	-0.24
Rgr	ENSMUST00000022338.5	"retinal G protein coupled receptor "	mmu-miR-486a-3p	-0.24
Sstr3	ENSMUST00000053239.2	"somatostatin receptor 3 "	mmu-miR-6954-5p	-0.24
Gpbp1l1	ENSMUST00000030460.9	"GC-rich promoter binding protein 1-like 1 "	mmu-miR-6954-5p	-0.24
Zdhhc24	ENSMUST00000006632.7	"zinc finger, DHHC domain containing 24 "	mmu-miR-6954-5p	-0.24
Foxn4	ENSMUST00000044790.6	"forkhead box N4 "	mmu-miR-6954-5p	-0.24
H2-T3	ENSMUST00000025312.7	"histocompatibility 2, T region locus 3 "	mmu-miR-6954-5p	-0.24
Fgfr1op	ENSMUST00000097419.4	"Fgfr1 oncogene partner "	mmu-miR-486a-3p	-0.24
Aqp4	ENSMUST00000079081.6	"aquaporin 4 "	mmu-miR-486a-3p	-0.24
Cib2	ENSMUST00000041901.6	"calcium and integrin binding family member 2 "	mmu-miR-326-5p	-0.24
Nktr	ENSMUST00000035112.7	"natural killer tumor recognition sequence "	mmu-miR-6954-5p	-0.24
Ccni	ENSMUST00000058550.9	"cyclin I "	mmu-miR-486a-3p	-0.24
Rasl10b	ENSMUST00000175848.2	"RAS-like, family 10, member B "	mmu-miR-6954-5p	-0.24
Zfp697	ENSMUST00000056096.9	"zinc finger protein 697 "	mmu-miR-6954-5p	-0.24
Cryl1	ENSMUST00000022517.7	"crystallin, lambda 1 "	mmu-miR-486a-3p	-0.24
S100z	ENSMUST00000022186.3	"S100 calcium binding protein, zeta "	mmu-miR-486a-3p	-0.24
Vmn1r180	ENSMUST00000173816.3	"vomeronasal 1 receptor 180 "	mmu-miR-486a-3p	-0.24
Wdr76	ENSMUST00000110602.3	"WD repeat domain 76 "	mmu-miR-486a-3p	-0.24
Dhh	ENSMUST00000023737.4	"desert hedgehog "	mmu-miR-6954-5p	-0.24
Elf4	ENSMUST00000114958.2	"E74-like factor 4 (ets domain transcription factor) "	mmu-miR-6954-5p	-0.24
Add2	ENSMUST00000032069.5	"adducin 2 (beta) "	mmu-miR-6954-5p	-0.24
Yipf2	ENSMUST00000034700.8	"Yip1 domain family, member 2 "	mmu-miR-486a-3p	-0.24
AW011738	ENSMUST00000105140.2	"expressed sequence AW011738 "	mmu-miR-6954-5p	-0.24
Ypel4	ENSMUST00000090729.3	"yippee-like 4 (Drosophila) "	mmu-miR-6954-5p	-0.24
Gm17365	ENSMUST00000178236.1	"predicted gene, 17365 "	mmu-miR-486a-3p	-0.24
Tcl1b3	ENSMUST00000090990.4	"T cell leukemia/lymphoma 1B, 3 "	mmu-miR-486a-3p	-0.24
Mmachc	ENSMUST00000030453.4	"methylmalonic aciduria cblC type, with homocystinuria "	mmu-miR-486a-3p	-0.24
Plxdc1	ENSMUST00000017561.9	"plexin domain containing 1 "	mmu-miR-6954-5p	-0.24
Lalba	ENSMUST00000023726.3	"lactalbumin, alpha "	mmu-miR-6954-5p	-0.24
Hid1	ENSMUST00000106542.3	"HID1 domain containing "	mmu-miR-6954-5p	-0.24
3110018I06Rik	ENSMUST00000082269.2	"RIKEN cDNA 3110018I06 gene "	mmu-miR-6954-5p	-0.24
Dgcr2	ENSMUST00000117945.2	"DiGeorge syndrome critical region gene 2 "	mmu-miR-486a-3p	-0.24
Carns1	ENSMUST00000167055.1	"carnosine synthase 1 "	mmu-miR-486a-3p	-0.24
Tmem178b	ENSMUST00000061740.7	"transmembrane protein 178B "	mmu-miR-486a-3p	-0.24
Dpp6	ENSMUST00000120555.2	"dipeptidylpeptidase 6 "	mmu-miR-486a-3p	-0.24
Col6a1	ENSMUST00000001147.4	"collagen, type VI, alpha 1 "	mmu-miR-6954-5p	-0.24
Neurl1b	ENSMUST00000053020.7	"neuralized homolog 1b (Drosophila) "	mmu-miR-6954-5p	-0.24
Atp10b	ENSMUST00000077659.5	"ATPase, class V, type 10B "	mmu-miR-486a-3p	-0.24
Sdr42e1	ENSMUST00000037955.8	"short chain dehydrogenase/reductase family 42E, member 1 "	mmu-miR-486a-3p	-0.24
H2-Q7	ENSMUST00000076256.7	"histocompatibility 2, Q region locus 7 "	mmu-miR-6954-5p	-0.24
Cd3eap	ENSMUST00000047036.8	"CD3E antigen, epsilon polypeptide associated protein "	mmu-miR-486a-3p	-0.24
Tet3	ENSMUST00000089622.5	"tet methylcytosine dioxygenase 3 "	mmu-miR-6954-5p	-0.24
A730020M07Rik	ENSMUST00000050571.4	"RIKEN cDNA A730020M07 gene "	mmu-miR-486a-3p	-0.24
Rims4	ENSMUST00000044734.2	"regulating synaptic membrane exocytosis 4 "	mmu-miR-6954-5p	-0.24
Casp14	ENSMUST00000005488.7	"caspase 14 "	mmu-miR-6954-5p	-0.23
Ppp4c	ENSMUST00000032936.6	"protein phosphatase 4, catalytic subunit "	mmu-miR-486a-3p	-0.23
Myoz1	ENSMUST00000090469.6	"myozenin 1 "	mmu-miR-486a-3p	-0.23
Sirt7	ENSMUST00000080202.6	"sirtuin 7 "	mmu-miR-6954-5p	-0.23
Kcnj6	ENSMUST00000099508.2	"potassium inwardly-rectifying channel, subfamily J, member 6 "	mmu-miR-486a-3p	-0.23
