Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Ctnna3	ENSMUST00000105440.2	"catenin (cadherin associated protein), alpha 3 "	mmu-miR-300-3p	-0.14
Tmem87a	ENSMUST00000090046.6	"transmembrane protein 87A "	mmu-miR-300-3p	-0.14
Mybl1	ENSMUST00000088658.5	"myeloblastosis oncogene-like 1 "	mmu-miR-300-3p	-0.14
9430020K01Rik	ENSMUST00000037029.5	"RIKEN cDNA 9430020K01 gene "	mmu-miR-300-3p	-0.14
Nr2c1	ENSMUST00000105290.3	"nuclear receptor subfamily 2, group C, member 1 "	mmu-miR-300-3p	-0.14
Megf10	ENSMUST00000075770.7	"multiple EGF-like-domains 10 "	mmu-miR-300-3p	-0.14
Gata3	ENSMUST00000102976.3	"GATA binding protein 3 "	mmu-miR-300-3p	-0.14
Bicd2	ENSMUST00000048544.7	"bicaudal D homolog 2 (Drosophila) "	mmu-miR-300-3p	-0.14
Nebl	ENSMUST00000028080.6	"nebulette "	mmu-miR-300-3p	-0.13
Samd12	ENSMUST00000078673.7	"sterile alpha motif domain containing 12 "	mmu-miR-300-3p	-0.13
Lin52	ENSMUST00000137170.1	"lin-52 homolog (C. elegans) "	mmu-miR-300-3p	-0.13
Primpol	ENSMUST00000040468.9	"primase and polymerase (DNA-directed) "	mmu-miR-300-3p	-0.13
Cacnb3	ENSMUST00000109150.2	"calcium channel, voltage-dependent, beta 3 subunit "	mmu-miR-300-3p	-0.13
Slc6a11	ENSMUST00000032451.7	"solute carrier family 6 (neurotransmitter transporter, GABA), member 11 "	mmu-miR-300-3p	-0.13
Zfp953	ENSMUST00000081582.6	"zinc finger protein 953 "	mmu-miR-300-3p	-0.13
Tmem8b	ENSMUST00000107865.3	"transmembrane protein 8B "	mmu-miR-300-3p	-0.13
4921528I07Rik	ENSMUST00000072612.5	"RIKEN cDNA 4921528I07 gene "	mmu-miR-300-3p	-0.13
Col10a1	ENSMUST00000105511.1	"collagen, type X, alpha 1 "	mmu-miR-300-3p	-0.13
Spry2	ENSMUST00000022709.4	"sprouty homolog 2 (Drosophila) "	mmu-miR-300-3p	-0.13
Sp2	ENSMUST00000107626.2	"Sp2 transcription factor "	mmu-miR-300-3p	-0.13
Gm5531	ENSMUST00000055314.3	"predicted gene 5531 "	mmu-miR-300-3p	-0.13
Ufl1	ENSMUST00000102994.4	"UFM1 specific ligase 1 "	mmu-miR-300-3p	-0.13
Trim36	ENSMUST00000167364.2	"tripartite motif-containing 36 "	mmu-miR-300-3p	-0.13
Spcs3	ENSMUST00000067476.8	"signal peptidase complex subunit 3 homolog (S. cerevisiae) "	mmu-miR-300-3p	-0.13
Map2k3	ENSMUST00000019076.4	"mitogen-activated protein kinase kinase 3 "	mmu-miR-300-3p	-0.13
Rnf219	ENSMUST00000022716.2	"ring finger protein 219 "	mmu-miR-300-3p	-0.13
Foxj3	ENSMUST00000044564.9	"forkhead box J3 "	mmu-miR-300-3p	-0.13
Csf2rb	ENSMUST00000096355.3	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) "	mmu-miR-300-3p	-0.13
Acsl4	ENSMUST00000112907.2	"acyl-CoA synthetase long-chain family member 4 "	mmu-miR-300-3p	-0.13
Slc39a10	ENSMUST00000027131.5	"solute carrier family 39 (zinc transporter), member 10 "	mmu-miR-300-3p	-0.13
Triqk	ENSMUST00000183345.1	"triple QxxK/R motif containing "	mmu-miR-300-3p	-0.13
Slc35f1	ENSMUST00000105473.2	"solute carrier family 35, member F1 "	mmu-miR-300-3p	-0.13
Eif4e3	ENSMUST00000032151.2	"eukaryotic translation initiation factor 4E member 3 "	mmu-miR-300-3p	-0.13
Pdha2	ENSMUST00000057860.2	"pyruvate dehydrogenase E1 alpha 2 "	mmu-miR-300-3p	-0.13
Nipsnap1	ENSMUST00000038570.3	"4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans) "	mmu-miR-300-3p	-0.13
Lysmd3	ENSMUST00000049055.6	"LysM, putative peptidoglycan-binding, domain containing 3 "	mmu-miR-300-3p	-0.13
C130060K24Rik	ENSMUST00000170608.2	"RIKEN cDNA C130060K24 gene "	mmu-miR-300-3p	-0.13
Bet1l	ENSMUST00000026557.8	"blocked early in transport 1 homolog (S. cerevisiae)-like "	mmu-miR-300-3p	-0.13
Tnfrsf13c	ENSMUST00000089161.3	"tumor necrosis factor receptor superfamily, member 13c "	mmu-miR-300-3p	-0.13
Rhoq	ENSMUST00000024956.9	"ras homolog gene family, member Q "	mmu-miR-300-3p	-0.13
Sypl	ENSMUST00000076698.6	"synaptophysin-like protein "	mmu-miR-300-3p	-0.13
Rbm12b2	ENSMUST00000063839.5	"RNA binding motif protein 12 B2 "	mmu-miR-300-3p	-0.13
Krr1	ENSMUST00000163048.2	"KRR1, small subunit (SSU) processome component, homolog (yeast) "	mmu-miR-300-3p	-0.13
Dync1li2	ENSMUST00000041769.6	"dynein, cytoplasmic 1 light intermediate chain 2 "	mmu-miR-300-3p	-0.13
Clvs1	ENSMUST00000038841.8	"clavesin 1 "	mmu-miR-300-3p	-0.13
Ugt2b35	ENSMUST00000031186.7	"UDP glucuronosyltransferase 2 family, polypeptide B35 "	mmu-miR-300-3p	-0.13
Vnn1	ENSMUST00000041416.7	"vanin 1 "	mmu-miR-300-3p	-0.13
Ttc9c	ENSMUST00000096751.5	"tetratricopeptide repeat domain 9C "	mmu-miR-300-3p	-0.13
Tmem2	ENSMUST00000096194.3	"transmembrane protein 2 "	mmu-miR-300-3p	-0.13
Piezo2	ENSMUST00000047480.7	"piezo-type mechanosensitive ion channel component 2 "	mmu-miR-300-3p	-0.13
Gm13212	ENSMUST00000119718.2	"predicted gene 13212 "	mmu-miR-300-3p	-0.13
Mamdc2	ENSMUST00000036069.6	"MAM domain containing 2 "	mmu-miR-300-3p	-0.13
Trim23	ENSMUST00000069187.6	"tripartite motif-containing 23 "	mmu-miR-300-3p	-0.13
Ndfip2	ENSMUST00000181969.2	"Nedd4 family interacting protein 2 "	mmu-miR-300-3p	-0.13
6030445D17Rik	ENSMUST00000084593.2	"RIKEN cDNA 6030445D17 gene "	mmu-miR-300-3p	-0.13
Man2a1	ENSMUST00000086723.4	"mannosidase 2, alpha 1 "	mmu-miR-300-3p	-0.13
Synpr	ENSMUST00000070323.6	"synaptoporin "	mmu-miR-300-3p	-0.13
Zfp703	ENSMUST00000127097.2	"zinc finger protein 703 "	mmu-miR-300-3p	-0.13
Sp8	ENSMUST00000063918.2	"trans-acting transcription factor 8 "	mmu-miR-300-3p	-0.13
Ankrd22	ENSMUST00000025686.7	"ankyrin repeat domain 22 "	mmu-miR-300-3p	-0.13
Gmfb	ENSMUST00000111817.2	"glia maturation factor, beta "	mmu-miR-300-3p	-0.13
Pias1	ENSMUST00000098651.4	"protein inhibitor of activated STAT 1 "	mmu-miR-300-3p	-0.13
CTNND1	ENSMUST00000189772.1	"Catenin delta-1  "	mmu-miR-300-3p	-0.13
Epn2	ENSMUST00000108711.2	"epsin 2 "	mmu-miR-300-3p	-0.13
Pydc3	ENSMUST00000085876.5	"pyrin domain containing 3 "	mmu-miR-300-3p	-0.13
Trim16	ENSMUST00000055006.6	"tripartite motif-containing 16 "	mmu-miR-300-3p	-0.13
Nmnat2	ENSMUST00000043313.9	"nicotinamide nucleotide adenylyltransferase 2 "	mmu-miR-300-3p	-0.13
Ppp2cb	ENSMUST00000009774.9	"protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform "	mmu-miR-300-3p	-0.13
Rhof	ENSMUST00000186469.1	"ras homolog gene family, member f "	mmu-miR-300-3p	-0.13
Ywhaq	ENSMUST00000103002.2	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide "	mmu-miR-300-3p	-0.13
Ctnnd1	ENSMUST00000111696.2	"catenin (cadherin associated protein), delta 1 "	mmu-miR-300-3p	-0.13
Foxo3	ENSMUST00000105502.2	"forkhead box O3 "	mmu-miR-300-3p	-0.13
Sp4	ENSMUST00000026367.9	"trans-acting transcription factor 4 "	mmu-miR-300-3p	-0.13
Prickle1	ENSMUST00000048982.5	"prickle homolog 1 (Drosophila) "	mmu-miR-300-3p	-0.13
Arfip2	ENSMUST00000131446.2	"ADP-ribosylation factor interacting protein 2 "	mmu-miR-300-3p	-0.12
Desi2	ENSMUST00000027783.8	"desumoylating isopeptidase 2 "	mmu-miR-300-3p	-0.12
Iqgap1	ENSMUST00000167377.1	"IQ motif containing GTPase activating protein 1 "	mmu-miR-300-3p	-0.12
Avpr1a	ENSMUST00000020323.5	"arginine vasopressin receptor 1A "	mmu-miR-300-3p	-0.12
Oxct1	ENSMUST00000110690.3	"3-oxoacid CoA transferase 1 "	mmu-miR-300-3p	-0.12
Prkaa1	ENSMUST00000051186.8	"protein kinase, AMP-activated, alpha 1 catalytic subunit "	mmu-miR-300-3p	-0.12
Adcy9	ENSMUST00000117801.2	"adenylate cyclase 9 "	mmu-miR-300-3p	-0.12
Rbl2	ENSMUST00000034091.7	"retinoblastoma-like 2 "	mmu-miR-300-3p	-0.12
Dazl	ENSMUST00000010736.7	"deleted in azoospermia-like "	mmu-miR-300-3p	-0.12
Mtfp1	ENSMUST00000004868.5	"mitochondrial fission process 1 "	mmu-miR-300-3p	-0.12
St3gal2	ENSMUST00000034197.4	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2 "	mmu-miR-300-3p	-0.12
Ebag9	ENSMUST00000022964.7	"estrogen receptor-binding fragment-associated gene 9 "	mmu-miR-300-3p	-0.12
Gdpd5	ENSMUST00000037528.8	"glycerophosphodiester phosphodiesterase domain containing 5 "	mmu-miR-300-3p	-0.12
Slc18b1	ENSMUST00000119597.2	"solute carrier family 18, subfamily B, member 1 "	mmu-miR-300-3p	-0.12
Rgs17	ENSMUST00000131996.2	"regulator of G-protein signaling 17 "	mmu-miR-300-3p	-0.12
Ugt2b1	ENSMUST00000031183.2	"UDP glucuronosyltransferase 2 family, polypeptide B1 "	mmu-miR-300-3p	-0.12
Pdzd8	ENSMUST00000099274.2	"PDZ domain containing 8 "	mmu-miR-300-3p	-0.12
Cd59a	ENSMUST00000040423.6	"CD59a antigen "	mmu-miR-300-3p	-0.12
Scoc	ENSMUST00000081506.4	"short coiled-coil protein "	mmu-miR-300-3p	-0.12
March1	ENSMUST00000110255.2	"membrane-associated ring finger (C3HC4) 1 "	mmu-miR-300-3p	-0.12
Chp1	ENSMUST00000119172.1	"calcineurin-like EF hand protein 1 "	mmu-miR-300-3p	-0.12
Bank1	ENSMUST00000041577.8	"B cell scaffold protein with ankyrin repeats 1 "	mmu-miR-300-3p	-0.12
Dock4	ENSMUST00000037488.6	"dedicator of cytokinesis 4 "	mmu-miR-300-3p	-0.12
Ccny	ENSMUST00000053917.4	"cyclin Y "	mmu-miR-300-3p	-0.12
Tmem47	ENSMUST00000026760.2	"transmembrane protein 47 "	mmu-miR-300-3p	-0.12
Rpl7	ENSMUST00000058437.8	"ribosomal protein L7 "	mmu-miR-300-3p	-0.12
Utrn	ENSMUST00000076817.4	"utrophin "	mmu-miR-300-3p	-0.12
Eral1	ENSMUST00000021183.3	"Era (G-protein)-like 1 (E. coli) "	mmu-miR-300-3p	-0.12
Pax6	ENSMUST00000111086.5	"paired box 6 "	mmu-miR-300-3p	-0.12
Kcnk1	ENSMUST00000046765.8	"potassium channel, subfamily K, member 1 "	mmu-miR-300-3p	-0.12
Ndp	ENSMUST00000040134.7	"Norrie disease (pseudoglioma) (human) "	mmu-miR-300-3p	-0.12
Dbh	ENSMUST00000000910.6	"dopamine beta hydroxylase "	mmu-miR-300-3p	-0.12
Rpa1	ENSMUST00000092907.6	"replication protein A1 "	mmu-miR-300-3p	-0.12
Erc2	ENSMUST00000090302.5	"ELKS/RAB6-interacting/CAST family member 2 "	mmu-miR-300-3p	-0.12
Nhlh2	ENSMUST00000066187.4	"nescient helix loop helix 2 "	mmu-miR-300-3p	-0.12
Rpgr	ENSMUST00000115533.2	"retinitis pigmentosa GTPase regulator "	mmu-miR-300-3p	-0.12
Trpv2	ENSMUST00000018651.8	"transient receptor potential cation channel, subfamily V, member 2 "	mmu-miR-300-3p	-0.12
Rab6b	ENSMUST00000035155.7	"RAB6B, member RAS oncogene family "	mmu-miR-300-3p	-0.12
Slc19a2	ENSMUST00000044021.6	"solute carrier family 19 (thiamine transporter), member 2 "	mmu-miR-300-3p	-0.12
Pbx1	ENSMUST00000176540.2	"pre B cell leukemia homeobox 1 "	mmu-miR-300-3p	-0.12
Tmem65	ENSMUST00000072113.5	"transmembrane protein 65 "	mmu-miR-300-3p	-0.12
Fam114a1	ENSMUST00000031080.9	"family with sequence similarity 114, member A1 "	mmu-miR-300-3p	-0.12
Sdc1	ENSMUST00000020911.8	"syndecan 1 "	mmu-miR-300-3p	-0.12
Asb4	ENSMUST00000043294.6	"ankyrin repeat and SOCS box-containing 4 "	mmu-miR-300-3p	-0.12
Pak3	ENSMUST00000172330.2	"p21 protein (Cdc42/Rac)-activated kinase 3 "	mmu-miR-300-3p	-0.12
Mrc1	ENSMUST00000028045.2	"mannose receptor, C type 1 "	mmu-miR-300-3p	-0.12
Nr5a2	ENSMUST00000027649.8	"nuclear receptor subfamily 5, group A, member 2 "	mmu-miR-300-3p	-0.12
Rtfdc1	ENSMUST00000029005.3	"replication termination factor 2 domain containing 1 "	mmu-miR-300-3p	-0.12
Senp2	ENSMUST00000023561.7	"SUMO/sentrin specific peptidase 2 "	mmu-miR-300-3p	-0.12
Slc1a2	ENSMUST00000080210.4	"solute carrier family 1 (glial high affinity glutamate transporter), member 2 "	mmu-miR-300-3p	-0.12
Ifnlr1	ENSMUST00000074408.6	"interferon lambda receptor 1 "	mmu-miR-300-3p	-0.12
Efna2	ENSMUST00000003154.6	"ephrin A2 "	mmu-miR-300-3p	-0.12
Kctd21	ENSMUST00000054107.5	"potassium channel tetramerisation domain containing 21 "	mmu-miR-300-3p	-0.12
Zhx3	ENSMUST00000103111.3	"zinc fingers and homeoboxes 3 "	mmu-miR-300-3p	-0.12
Celf1	ENSMUST00000068726.7	"CUGBP, Elav-like family member 1 "	mmu-miR-300-3p	-0.12
Lman1	ENSMUST00000048260.8	"lectin, mannose-binding, 1 "	mmu-miR-300-3p	-0.12
Ddx3y	ENSMUST00000091190.6	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked "	mmu-miR-300-3p	-0.12
D1Ertd622e	ENSMUST00000053033.8	"DNA segment, Chr 1, ERATO Doi 622, expressed "	mmu-miR-300-3p	-0.12
Slc5a12	ENSMUST00000111026.2	"solute carrier family 5 (sodium/glucose cotransporter), member 12 "	mmu-miR-300-3p	-0.12
Kat2a	ENSMUST00000006973.6	"K(lysine) acetyltransferase 2A "	mmu-miR-300-3p	-0.12
Zcchc3	ENSMUST00000099207.4	"zinc finger, CCHC domain containing 3 "	mmu-miR-300-3p	-0.12
Iqcj	ENSMUST00000178976.1	"IQ motif containing J "	mmu-miR-300-3p	-0.12
Spin4	ENSMUST00000096367.4	"spindlin family, member 4 "	mmu-miR-300-3p	-0.12
Mdm4	ENSMUST00000188090.1	"transformed mouse 3T3 cell double minute 4 "	mmu-miR-300-3p	-0.12
Klhl31	ENSMUST00000057781.7	"kelch-like 31 "	mmu-miR-300-3p	-0.12
Mob1a	ENSMUST00000055261.5	"MOB kinase activator 1A "	mmu-miR-300-3p	-0.12
G6pc	ENSMUST00000019469.2	"glucose-6-phosphatase, catalytic "	mmu-miR-300-3p	-0.12
Hmgb1	ENSMUST00000085546.7	"high mobility group box 1 "	mmu-miR-300-3p	-0.12
Vmn1r51	ENSMUST00000174204.1	"vomeronasal 1 receptor 51 "	mmu-miR-300-3p	-0.12
Slain1	ENSMUST00000069443.8	"SLAIN motif family, member 1 "	mmu-miR-300-3p	-0.12
Irf1	ENSMUST00000108920.3	"interferon regulatory factor 1 "	mmu-miR-300-3p	-0.12
Mat2a	ENSMUST00000059472.8	"methionine adenosyltransferase II, alpha "	mmu-miR-300-3p	-0.12
Lilra5	ENSMUST00000117550.1	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5 "	mmu-miR-300-3p	-0.12
Gde1	ENSMUST00000038791.9	"glycerophosphodiester phosphodiesterase 1 "	mmu-miR-300-3p	-0.12
Hells	ENSMUST00000025965.6	"helicase, lymphoid specific "	mmu-miR-300-3p	-0.12
Adam28	ENSMUST00000111072.2	"a disintegrin and metallopeptidase domain 28 "	mmu-miR-300-3p	-0.12
Wnt10b	ENSMUST00000023732.6	"wingless related MMTV integration site 10b "	mmu-miR-300-3p	-0.12
Pdyn	ENSMUST00000028883.6	"prodynorphin "	mmu-miR-300-3p	-0.12
Dnase1l3	ENSMUST00000026315.7	"deoxyribonuclease 1-like 3 "	mmu-miR-300-3p	-0.12
Klkb1	ENSMUST00000116473.2	"kallikrein B, plasma 1 "	mmu-miR-300-3p	-0.12
Cbfa2t2	ENSMUST00000109725.2	"core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human) "	mmu-miR-300-3p	-0.12
Otop1	ENSMUST00000063136.8	"otopetrin 1 "	mmu-miR-300-3p	-0.12
Zfp933	ENSMUST00000105718.2	"zinc finger protein 933 "	mmu-miR-300-3p	-0.12
Knop1	ENSMUST00000106550.4	"lysine rich nucleolar protein 1 "	mmu-miR-300-3p	-0.12
Olfr1033	ENSMUST00000111589.1	"olfactory receptor 1033 "	mmu-miR-300-3p	-0.12
Xkr5	ENSMUST00000095438.4	"X Kell blood group precursor-related family, member 5 "	mmu-miR-300-3p	-0.12
AA474408	ENSMUST00000098110.2	"expressed sequence AA474408 "	mmu-miR-300-3p	-0.12
Gsdmc4	ENSMUST00000188108.1	"gasdermin C4 "	mmu-miR-300-3p	-0.12
Alkbh1	ENSMUST00000162961.2	"alkB, alkylation repair homolog 1 (E. coli) "	mmu-miR-300-3p	-0.12
Cybb	ENSMUST00000015484.4	"cytochrome b-245, beta polypeptide "	mmu-miR-300-3p	-0.12
Gm6970	ENSMUST00000169692.1	"predicted gene 6970 "	mmu-miR-300-3p	-0.12
Klhl28	ENSMUST00000021331.7	"kelch-like 28 "	mmu-miR-300-3p	-0.12
Ptplad2	ENSMUST00000030221.2	"protein tyrosine phosphatase-like A domain containing 2 "	mmu-miR-300-3p	-0.12
Hipk3	ENSMUST00000028600.8	"homeodomain interacting protein kinase 3 "	mmu-miR-300-3p	-0.12
Fbxo30	ENSMUST00000129456.2	"F-box protein 30 "	mmu-miR-300-3p	-0.12
Zfp930	ENSMUST00000110216.1	"zinc finger protein 930 "	mmu-miR-300-3p	-0.12
Itgbl1	ENSMUST00000049681.8	"integrin, beta-like 1 "	mmu-miR-300-3p	-0.12
Themis	ENSMUST00000056097.5	"thymocyte selection associated "	mmu-miR-300-3p	-0.12
Tmub2	ENSMUST00000036376.7	"transmembrane and ubiquitin-like domain containing 2 "	mmu-miR-300-3p	-0.12
Mitf	ENSMUST00000043637.8	"microphthalmia-associated transcription factor "	mmu-miR-300-3p	-0.12
Hoxc5	ENSMUST00000001709.2	"homeobox C5 "	mmu-miR-300-3p	-0.12
Lgalsl	ENSMUST00000047028.8	"lectin, galactoside binding-like "	mmu-miR-300-3p	-0.12
Umodl1	ENSMUST00000114555.1	"uromodulin-like 1 "	mmu-miR-300-3p	-0.12
Hoxb3	ENSMUST00000093944.4	"homeobox B3 "	mmu-miR-300-3p	-0.12
Map2k6	ENSMUST00000020949.6	"mitogen-activated protein kinase kinase 6 "	mmu-miR-300-3p	-0.12
Klf7	ENSMUST00000114086.2	"Kruppel-like factor 7 (ubiquitous) "	mmu-miR-300-3p	-0.11
Btc	ENSMUST00000121044.2	"betacellulin, epidermal growth factor family member "	mmu-miR-300-3p	-0.11
Cul5	ENSMUST00000120122.2	"cullin 5 "	mmu-miR-300-3p	-0.11
Klhl24	ENSMUST00000023509.3	"kelch-like 24 "	mmu-miR-300-3p	-0.11
Slc7a12	ENSMUST00000037321.7	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 12 "	mmu-miR-300-3p	-0.11
Tmem106b	ENSMUST00000031556.8	"transmembrane protein 106B "	mmu-miR-300-3p	-0.11
Apold1	ENSMUST00000167323.1	"apolipoprotein L domain containing 1 "	mmu-miR-300-3p	-0.11
Tvp23b	ENSMUST00000014321.4	"trans-golgi network vesicle protein 23B "	mmu-miR-300-3p	-0.11
Gla	ENSMUST00000033621.6	"galactosidase, alpha "	mmu-miR-300-3p	-0.11
Gm9970	ENSMUST00000068997.3	"predicted gene 9970 "	mmu-miR-300-3p	-0.11
Ctdspl2	ENSMUST00000036647.7	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2 "	mmu-miR-300-3p	-0.11
Txlna	ENSMUST00000046425.10	"taxilin alpha "	mmu-miR-300-3p	-0.11
Nabp1	ENSMUST00000027279.6	"nucleic acid binding protein 1 "	mmu-miR-300-3p	-0.11
Dopey1	ENSMUST00000190957.1	"dopey family member 1 "	mmu-miR-300-3p	-0.11
Enpp4	ENSMUST00000024757.8	"ectonucleotide pyrophosphatase/phosphodiesterase 4 "	mmu-miR-300-3p	-0.11
Tfap2c	ENSMUST00000030391.3	"transcription factor AP-2, gamma "	mmu-miR-300-3p	-0.11
Arhgap12	ENSMUST00000182066.2	"Rho GTPase activating protein 12 "	mmu-miR-300-3p	-0.11
Mzt1	ENSMUST00000042662.8	"mitotic spindle organizing protein 1 "	mmu-miR-300-3p	-0.11
Sytl5	ENSMUST00000067529.3	"synaptotagmin-like 5 "	mmu-miR-300-3p	-0.11
Klf4	ENSMUST00000107619.2	"Kruppel-like factor 4 (gut) "	mmu-miR-300-3p	-0.11
P2rx3	ENSMUST00000028465.8	"purinergic receptor P2X, ligand-gated ion channel, 3 "	mmu-miR-300-3p	-0.11
Abhd15	ENSMUST00000094004.4	"abhydrolase domain containing 15 "	mmu-miR-300-3p	-0.11
Ubr7	ENSMUST00000046404.6	"ubiquitin protein ligase E3 component n-recognin 7 (putative) "	mmu-miR-300-3p	-0.11
Zfp345	ENSMUST00000109914.1	"zinc finger protein 345 "	mmu-miR-300-3p	-0.11
Dkk2	ENSMUST00000029665.5	"dickkopf homolog 2 (Xenopus laevis) "	mmu-miR-300-3p	-0.11
Hectd3	ENSMUST00000050067.9	"HECT domain containing 3 "	mmu-miR-300-3p	-0.11
Rassf2	ENSMUST00000028814.9	"Ras association (RalGDS/AF-6) domain family member 2 "	mmu-miR-300-3p	-0.11
Nim1k	ENSMUST00000178142.1	"NIM1 serine/threonine protein kinase "	mmu-miR-300-3p	-0.11
Gm8773	ENSMUST00000101627.2	"predicted gene 8773 "	mmu-miR-300-3p	-0.11
Nos1ap	ENSMUST00000179801.1	"nitric oxide synthase 1 (neuronal) adaptor protein "	mmu-miR-300-3p	-0.11
Vstm5	ENSMUST00000034413.6	"V-set and transmembrane domain containing 5 "	mmu-miR-300-3p	-0.11
Gad1-ps	ENSMUST00000167243.1	"glutamate decarboxylase 1, pseudogene "	mmu-miR-300-3p	-0.11
Ccdc137	ENSMUST00000058370.8	"coiled-coil domain containing 137 "	mmu-miR-300-3p	-0.11
Fam46d	ENSMUST00000101292.3	"family with sequence similarity 46, member D "	mmu-miR-300-3p	-0.11
Rbm20	ENSMUST00000164202.2	"RNA binding motif protein 20 "	mmu-miR-300-3p	-0.11
Slc30a4	ENSMUST00000005952.5	"solute carrier family 30 (zinc transporter), member 4 "	mmu-miR-300-3p	-0.11
Camk4	ENSMUST00000042868.4	"calcium/calmodulin-dependent protein kinase IV "	mmu-miR-300-3p	-0.11
Hist2h4	ENSMUST00000171473.2	"histone cluster 2, H4 "	mmu-miR-300-3p	-0.11
Cd93	ENSMUST00000099269.3	"CD93 antigen "	mmu-miR-300-3p	-0.11
Sox11	ENSMUST00000079063.6	"SRY (sex determining region Y)-box 11 "	mmu-miR-300-3p	-0.11
Ephb2	ENSMUST00000105845.3	"Eph receptor B2 "	mmu-miR-300-3p	-0.11
Lamb3	ENSMUST00000016315.10	"laminin, beta 3 "	mmu-miR-300-3p	-0.11
5430403G16Rik	ENSMUST00000092720.3	"RIKEN cDNA 5430403G16 gene "	mmu-miR-300-3p	-0.11
Zdhhc17	ENSMUST00000041723.8	"zinc finger, DHHC domain containing 17 "	mmu-miR-300-3p	-0.11
1700025G04Rik	ENSMUST00000044581.8	"RIKEN cDNA 1700025G04 gene "	mmu-miR-300-3p	-0.11
Ggps1	ENSMUST00000170957.1	"geranylgeranyl diphosphate synthase 1 "	mmu-miR-300-3p	-0.11
Anxa4	ENSMUST00000113675.2	"annexin A4 "	mmu-miR-300-3p	-0.11
Mink1	ENSMUST00000079244.6	"misshapen-like kinase 1 (zebrafish) "	mmu-miR-300-3p	-0.11
Fbxl3	ENSMUST00000022720.9	"F-box and leucine-rich repeat protein 3 "	mmu-miR-300-3p	-0.11
Gm10471	ENSMUST00000094946.4	"predicted gene 10471 "	mmu-miR-300-3p	-0.11
Gsdmc2	ENSMUST00000188404.1	"gasdermin C2 "	mmu-miR-300-3p	-0.11
Wdr4	ENSMUST00000171171.2	"WD repeat domain 4 "	mmu-miR-300-3p	-0.11
Dhx40	ENSMUST00000018569.8	"DEAH (Asp-Glu-Ala-His) box polypeptide 40 "	mmu-miR-300-3p	-0.11
2410137M14Rik	ENSMUST00000173707.1	"RIKEN cDNA 2410137M14 gene "	mmu-miR-300-3p	-0.11
Slc2a2	ENSMUST00000029240.8	"solute carrier family 2 (facilitated glucose transporter), member 2 "	mmu-miR-300-3p	-0.11
Hk1	ENSMUST00000099691.5	"hexokinase 1 "	mmu-miR-300-3p	-0.11
Itsn2	ENSMUST00000062580.7	"intersectin 2 "	mmu-miR-300-3p	-0.11
Pkdcc	ENSMUST00000170794.2	"protein kinase domain containing, cytoplasmic "	mmu-miR-300-3p	-0.11
Cldn23	ENSMUST00000060128.5	"claudin 23 "	mmu-miR-300-3p	-0.11
Espnl	ENSMUST00000088904.4	"espin-like "	mmu-miR-300-3p	-0.11
D330045A20Rik	ENSMUST00000046763.7	"RIKEN cDNA D330045A20 gene "	mmu-miR-300-3p	-0.11
Golph3l	ENSMUST00000060323.6	"golgi phosphoprotein 3-like "	mmu-miR-300-3p	-0.11
Reps2	ENSMUST00000112334.2	"RALBP1 associated Eps domain containing protein 2 "	mmu-miR-300-3p	-0.11
Serpinb8	ENSMUST00000112706.3	"serine (or cysteine) peptidase inhibitor, clade B, member 8 "	mmu-miR-300-3p	-0.11
Rpl22	ENSMUST00000139685.2	"ribosomal protein L22 "	mmu-miR-300-3p	-0.11
Prkd3	ENSMUST00000003191.8	"protein kinase D3 "	mmu-miR-300-3p	-0.11
Sephs2	ENSMUST00000082428.3	"selenophosphate synthetase 2 "	mmu-miR-300-3p	-0.11
5031410I06Rik	ENSMUST00000063524.2	"RIKEN cDNA 5031410I06 gene "	mmu-miR-300-3p	-0.11
Atad2	ENSMUST00000038194.3	"ATPase family, AAA domain containing 2 "	mmu-miR-300-3p	-0.11
Gm21698	ENSMUST00000191203.1	"predicted gene, 21698 "	mmu-miR-300-3p	-0.11
Chrna2	ENSMUST00000022620.9	"cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal) "	mmu-miR-300-3p	-0.11
Gm14440	ENSMUST00000109051.2	"predicted gene 14440 "	mmu-miR-300-3p	-0.11
Olig1	ENSMUST00000056882.6	"oligodendrocyte transcription factor 1 "	mmu-miR-300-3p	-0.11
Stxbp5	ENSMUST00000038213.8	"syntaxin binding protein 5 (tomosyn) "	mmu-miR-300-3p	-0.11
Car13	ENSMUST00000029071.8	"carbonic anhydrase 13 "	mmu-miR-300-3p	-0.11
Lcor	ENSMUST00000067795.6	"ligand dependent nuclear receptor corepressor "	mmu-miR-300-3p	-0.11
